Address,GPIB0::22::INSTR
2026-08-18 20:02:02.483,29393.1478
2026-08-18 20:02:02.908,29394.4616
2026-08-18 20:02:03.334,29395.6696
2026-08-18 20:02:03.746,29396.7963
2026-08-18 20:02:04.166,29397.7952
2026-08-18 20:02:04.582,29398.7967
2026-08-18 20:02:05.047,29399.985
2026-08-18 20:02:05.467,29401.4855
2026-08-18 20:02:05.879,29402.7342
2026-08-18 20:02:06.302,29403.9376
2026-08-18 20:02:06.715,29405.0941
2026-08-18 20:02:07.129,29406.3285
2026-08-18 20:02:07.551,29407.8087
2026-08-18 20:02:07.964,29409.3212
2026-08-18 20:02:08.384,29411.0191
2026-08-18 20:02:08.798,29413.0457
2026-08-18 20:02:09.211,29414.8908
2026-08-18 20:02:09.645,29415.772
2026-08-18 20:02:10.063,29415.9313
2026-08-18 20:02:10.483,29416.2211
2026-08-18 20:02:10.904,29416.6642
2026-08-18 20:02:11.316,29416.1296
2026-08-18 20:02:11.747,29415.3877
2026-08-18 20:02:12.159,29413.6063
2026-08-18 20:02:12.582,29411.8392
2026-08-18 20:02:12.995,29411.2346
2026-08-18 20:02:13.460,29409.3255
2026-08-18 20:02:13.886,29406.0053
2026-08-18 20:02:14.298,29403.6256
2026-08-18 20:02:14.710,29400.8255
2026-08-18 20:02:15.123,29396.7236
2026-08-18 20:02:15.538,29392.9326
2026-08-18 20:02:15.961,29390.026
2026-08-18 20:02:16.375,29387.0801
2026-08-18 20:02:16.788,29384.7532
2026-08-18 20:02:17.200,29382.9645
2026-08-18 20:02:17.671,29381.3407
2026-08-18 20:02:18.091,29379.9623
2026-08-18 20:02:18.513,29378.9482
2026-08-18 20:02:18.934,29376.0801
2026-08-18 20:02:19.351,29373.8039
2026-08-18 20:02:19.772,29372.8545
2026-08-18 20:02:20.184,29371.5286
2026-08-18 20:02:20.597,29369.9481
2026-08-18 20:02:21.009,29368.4345
2026-08-18 20:02:21.421,29366.7306
2026-08-18 20:02:21.842,29365.6893
2026-08-18 20:02:22.290,29364.0917
2026-08-18 20:02:22.713,29362.4155
2026-08-18 20:02:23.126,29361.7574
2026-08-18 20:02:23.553,29361.1845
2026-08-18 20:02:23.967,29361.4337
2026-08-18 20:02:24.385,29361.7977
2026-08-18 20:02:24.799,29362.5347
2026-08-18 20:02:25.222,29363.4564
2026-08-18 20:02:25.636,29364.6395
2026-08-18 20:02:26.049,29365.8479
2026-08-18 20:02:26.477,29367.0758
2026-08-18 20:02:26.891,29368.0925
2026-08-18 20:02:27.304,29368.1737
2026-08-18 20:02:27.718,29368.5241
2026-08-18 20:02:28.130,29369.2129
2026-08-18 20:02:28.544,29370.4094
2026-08-18 20:02:29.009,29370.2312
2026-08-18 20:02:29.425,29368.1507
2026-08-18 20:02:29.923,29364.3888
2026-08-18 20:02:30.340,29360.517
2026-08-18 20:02:30.753,29357.7169
2026-08-18 20:02:31.165,29355.9643
2026-08-18 20:02:31.578,29354.8312
2026-08-18 20:02:32.011,29354.2968
2026-08-18 20:02:32.433,29353.2786
2026-08-18 20:02:32.846,29352.2855
2026-08-18 20:02:33.265,29351.855
2026-08-18 20:02:33.679,29351.7079
2026-08-18 20:02:34.109,29351.3023
2026-08-18 20:02:34.521,29351.5247
2026-08-18 20:02:34.945,29350.9616
2026-08-18 20:02:35.359,29349.7572
2026-08-18 20:02:35.773,29348.9115
2026-08-18 20:02:36.250,29348.6562
2026-08-18 20:02:36.663,29348.8666
2026-08-18 20:02:37.074,29349.1907
2026-08-18 20:02:37.501,29350.0234
2026-08-18 20:02:37.926,29350.9521
2026-08-18 20:02:38.339,29350.4711
2026-08-18 20:02:38.755,29349.4198
2026-08-18 20:02:39.172,29348.0074
2026-08-18 20:02:39.598,29346.5185
2026-08-18 20:02:40.011,29345.6773
2026-08-18 20:02:40.433,29345.1415
2026-08-18 20:02:40.844,29345.1748
2026-08-18 20:02:41.270,29345.3806
2026-08-18 20:02:41.682,29345.6283
2026-08-18 20:02:42.105,29344.9476
2026-08-18 20:02:42.536,29344.9803
2026-08-18 20:02:42.949,29346.0734
2026-08-18 20:02:43.362,29347.3284
2026-08-18 20:02:43.782,29348.458
2026-08-18 20:02:44.208,29348.7698
2026-08-18 20:02:44.621,29348.0151
2026-08-18 20:02:45.034,29347.9558
2026-08-18 20:02:45.446,29347.225
2026-08-18 20:02:45.862,29346.3833
2026-08-18 20:02:46.275,29346.0467
2026-08-18 20:02:46.754,29345.7984
2026-08-18 20:02:47.167,29345.1908
2026-08-18 20:02:47.586,29344.8084
2026-08-18 20:02:48.013,29345.3198
2026-08-18 20:02:48.426,29346.1776
2026-08-18 20:02:48.838,29345.5893
2026-08-18 20:02:49.260,29344.1988
2026-08-18 20:02:49.680,29343.0358
2026-08-18 20:02:50.100,29342.1101
2026-08-18 20:02:50.525,29341.0359
2026-08-18 20:02:50.943,29340.5478
2026-08-18 20:02:51.355,29340.4062
2026-08-18 20:02:51.769,29340.3857
2026-08-18 20:02:52.194,29340.4177
2026-08-18 20:02:52.607,29340.5605
2026-08-18 20:02:53.045,29340.7582
2026-08-18 20:02:53.458,29340.9131
2026-08-18 20:02:53.885,29340.7049
2026-08-18 20:02:54.309,29340.2472
2026-08-18 20:02:54.734,29339.6894
2026-08-18 20:02:55.147,29339.0872
2026-08-18 20:02:55.572,29338.485
2026-08-18 20:02:55.990,29337.9117
2026-08-18 20:02:56.404,29337.2946
2026-08-18 20:02:56.817,29336.6822
2026-08-18 20:02:57.230,29336.0736
2026-08-18 20:02:57.652,29335.5675
2026-08-18 20:02:58.069,29334.8926
2026-08-18 20:02:58.497,29334.1985
2026-08-18 20:02:58.914,29333.4063
2026-08-18 20:02:59.327,29332.7711
2026-08-18 20:02:59.755,29332.2656
2026-08-18 20:03:00.168,29331.8346
2026-08-18 20:03:00.595,29331.2264
2026-08-18 20:03:01.008,29330.7359
2026-08-18 20:03:01.426,29330.3375
2026-08-18 20:03:01.839,29330.0085
2026-08-18 20:03:02.251,29329.8354
2026-08-18 20:03:02.663,29329.7775
2026-08-18 20:03:03.130,29329.8662
2026-08-18 20:03:03.560,29330.1938
2026-08-18 20:03:03.976,29330.5505
2026-08-18 20:03:04.389,29330.9326
2026-08-18 20:03:04.813,29331.1094
2026-08-18 20:03:05.229,29331.0358
2026-08-18 20:03:05.655,29331.3245
2026-08-18 20:03:06.082,29331.511
2026-08-18 20:03:06.494,29331.4262
2026-08-18 20:03:06.907,29331.1001
2026-08-18 20:03:07.319,29330.8187
2026-08-18 20:03:07.739,29330.5353
2026-08-18 20:03:08.164,29330.5297
2026-08-18 20:03:08.577,29330.8525
2026-08-18 20:03:08.990,29331.2695
2026-08-18 20:03:09.403,29331.7722
2026-08-18 20:03:09.849,29332.5113
2026-08-18 20:03:10.261,29333.4527
2026-08-18 20:03:10.687,29334.0332
2026-08-18 20:03:11.101,29334.6759
2026-08-18 20:03:11.518,29335.483
2026-08-18 20:03:11.949,29336.4384
2026-08-18 20:03:12.368,29337.5124
2026-08-18 20:03:12.781,29348.5134
2026-08-18 20:03:13.195,29383.08
2026-08-18 20:03:13.608,29428.0897
2026-08-18 20:03:14.021,29489.3342
2026-08-18 20:03:14.433,29574.7625
2026-08-18 20:03:14.845,29692.4506
2026-08-18 20:03:15.259,29842.5205
2026-08-18 20:03:15.671,30019.0874
2026-08-18 20:03:16.089,30212.7845
2026-08-18 20:03:16.525,30428.0452
2026-08-18 20:03:16.940,30645.0697
2026-08-18 20:03:17.364,30865.2987
2026-08-18 20:03:17.778,31095.7178
2026-08-18 20:03:18.206,31333.5653
2026-08-18 20:03:18.625,31565.4978
2026-08-18 20:03:19.046,31804.8876
2026-08-18 20:03:19.463,32049.648
2026-08-18 20:03:19.876,32295.3264
2026-08-18 20:03:20.291,32540.861
2026-08-18 20:03:20.704,32791.2474
2026-08-18 20:03:21.116,33042.491
2026-08-18 20:03:21.530,33298.1258
2026-08-18 20:03:21.956,33557.582
2026-08-18 20:03:22.371,33829.2507
2026-08-18 20:03:22.785,34097.1252
2026-08-18 20:03:23.199,34366.632
2026-08-18 20:03:23.615,34421.0304
2026-08-18 20:03:24.032,34148.6124
2026-08-18 20:03:24.446,33876.8872
2026-08-18 20:03:24.882,33609.2124
2026-08-18 20:03:25.316,33323.3423
2026-08-18 20:03:25.728,33061.0179
2026-08-18 20:03:26.141,32806.486
2026-08-18 20:03:26.568,32554.0726
2026-08-18 20:03:26.980,32296.571
2026-08-18 20:03:27.394,32051.1809
2026-08-18 20:03:27.816,31807.8903
2026-08-18 20:03:28.228,31563.5842
2026-08-18 20:03:28.642,31328.8322
2026-08-18 20:03:29.124,31067.835
2026-08-18 20:03:29.542,30833.0217
2026-08-18 20:03:29.968,30608.8654
2026-08-18 20:03:30.386,30387.9028
2026-08-18 20:03:30.799,30182.915
2026-08-18 20:03:31.213,30002.9513
2026-08-18 20:03:31.626,29860.1041
2026-08-18 20:03:32.059,29753.8629
2026-08-18 20:03:32.471,29680.51
2026-08-18 20:03:32.892,29626.8196
2026-08-18 20:03:33.318,29584.9334
2026-08-18 20:03:33.731,29552.2356
2026-08-18 20:03:34.162,29527.9723
2026-08-18 20:03:34.574,29534.4377
2026-08-18 20:03:34.988,29554.627
2026-08-18 20:03:35.402,29582.8268
2026-08-18 20:03:35.820,29623.9181
2026-08-18 20:03:36.248,29687.6195
2026-08-18 20:03:36.660,29787.9488
2026-08-18 20:03:37.073,29926.4105
2026-08-18 20:03:37.495,30100.0997
2026-08-18 20:03:37.909,30300.1104
2026-08-18 20:03:38.376,30536.3952
2026-08-18 20:03:38.789,30753.3496
2026-08-18 20:03:39.215,30975.8455
2026-08-18 20:03:39.629,31171.5705
2026-08-18 20:03:40.061,31008.373
2026-08-18 20:03:40.473,30777.9549
2026-08-18 20:03:40.887,30555.5129
2026-08-18 20:03:41.301,30339.3201
2026-08-18 20:03:41.715,30135.3311
2026-08-18 20:03:42.139,29951.3243
2026-08-18 20:03:42.565,29798.6662
2026-08-18 20:03:42.977,29689.1834
2026-08-18 20:03:43.399,29615.7844
2026-08-18 20:03:43.814,29562.126
2026-08-18 20:03:44.239,29522.7658
2026-08-18 20:03:44.666,29492.0044
2026-08-18 20:03:45.085,29473.2992
2026-08-18 20:03:45.505,29488.3632
2026-08-18 20:03:45.932,29513.7587
2026-08-18 20:03:46.346,29549.9995
2026-08-18 20:03:46.762,29601.2038
2026-08-18 20:03:47.176,29678.6183
2026-08-18 20:03:47.590,29793.0508
2026-08-18 20:03:48.003,29947.0899
2026-08-18 20:03:48.416,30130.7667
2026-08-18 20:03:48.829,30330.9314
2026-08-18 20:03:49.245,30541.8334
2026-08-18 20:03:49.659,30761.1155
2026-08-18 20:03:50.072,30983.7254
2026-08-18 20:03:50.486,31157.5107
2026-08-18 20:03:50.911,30985.6935
2026-08-18 20:03:51.338,30752.715
2026-08-18 20:03:51.751,30524.0016
2026-08-18 20:03:52.162,30309.8505
2026-08-18 20:03:52.579,30104.4828
2026-08-18 20:03:53.003,29922.4795
2026-08-18 20:03:53.415,29770.8971
2026-08-18 20:03:53.831,29665.5391
2026-08-18 20:03:54.247,29592.5857
2026-08-18 20:03:54.675,29541.2971
2026-08-18 20:03:55.088,29502.7112
2026-08-18 20:03:55.507,29474.9085
2026-08-18 20:03:55.923,29459.3252
2026-08-18 20:03:56.350,29477.8548
2026-08-18 20:03:56.764,29506.4629
2026-08-18 20:03:57.192,29545.9981
2026-08-18 20:03:57.612,29601.3706
2026-08-18 20:03:58.025,29685.175
2026-08-18 20:03:58.462,29811.3988
2026-08-18 20:03:58.875,29976.2664
2026-08-18 20:03:59.291,30164.6925
2026-08-18 20:03:59.704,30369.7379
2026-08-18 20:04:00.118,30582.7068
2026-08-18 20:04:00.530,30801.4738
2026-08-18 20:04:00.961,31031.9539
2026-08-18 20:04:01.388,31164.5447
2026-08-18 20:04:01.801,30953.5207
2026-08-18 20:04:02.214,30728.6869
2026-08-18 20:04:02.638,30508.4902
2026-08-18 20:04:03.054,30290.2523
2026-08-18 20:04:03.466,30088.0073
2026-08-18 20:04:03.879,29909.3536
2026-08-18 20:04:04.293,29766.3253
2026-08-18 20:04:04.758,29665.0133
2026-08-18 20:04:05.209,29584.5535
2026-08-18 20:04:05.621,29537.9194
2026-08-18 20:04:06.033,29504.2097
2026-08-18 20:04:06.454,29478.579
2026-08-18 20:04:06.883,29465.7541
2026-08-18 20:04:07.301,29464.7874
2026-08-18 20:04:07.715,29464.8275
2026-08-18 20:04:08.130,29462.8591
2026-08-18 20:04:08.590,29460.7846
2026-08-18 20:04:09.012,29459.1203
2026-08-18 20:04:09.426,29457.859
2026-08-18 20:04:09.842,29457.182
2026-08-18 20:04:10.255,29456.4983
2026-08-18 20:04:10.680,29456.0354
2026-08-18 20:04:11.111,29455.4635
2026-08-18 20:04:11.525,29454.9256
2026-08-18 20:04:11.938,29467.3243
2026-08-18 20:04:12.365,29496.2177
2026-08-18 20:04:12.778,29532.9681
2026-08-18 20:04:13.191,29582.8244
2026-08-18 20:04:13.618,29654.7504
2026-08-18 20:04:14.032,29763.0162
2026-08-18 20:04:14.444,29906.7294
2026-08-18 20:04:14.856,30080.8673
2026-08-18 20:04:15.321,30302.0957
2026-08-18 20:04:15.747,30510.0313
2026-08-18 20:04:16.158,30732.9584
2026-08-18 20:04:16.572,30953.0721
2026-08-18 20:04:16.986,31178.4949
2026-08-18 20:04:17.408,31408.2123
2026-08-18 20:04:17.820,31646.1307
2026-08-18 20:04:18.232,31881.6216
2026-08-18 20:04:18.644,32120.0027
2026-08-18 20:04:19.057,32362.107
2026-08-18 20:04:19.475,32607.1514
2026-08-18 20:04:19.967,32907.2627
2026-08-18 20:04:20.379,33159.5583
2026-08-18 20:04:20.790,33414.7474
2026-08-18 20:04:21.204,33672.1218
2026-08-18 20:04:21.680,33965.4111
2026-08-18 20:04:22.101,34240.5299
2026-08-18 20:04:22.519,34454.2198
2026-08-18 20:04:22.933,34252.1938
2026-08-18 20:04:23.360,33983.2433
2026-08-18 20:04:23.774,33708.3489
2026-08-18 20:04:24.188,33446.4607
2026-08-18 20:04:24.601,33187.891
2026-08-18 20:04:25.025,32933.4242
2026-08-18 20:04:25.438,32675.4835
2026-08-18 20:04:25.865,32427.2267
2026-08-18 20:04:26.287,32174.852
2026-08-18 20:04:26.699,31927.4338
2026-08-18 20:04:27.111,31689.5441
2026-08-18 20:04:27.575,31455.577
2026-08-18 20:04:27.993,31194.2456
2026-08-18 20:04:28.410,30967.4422
2026-08-18 20:04:28.823,30743.3255
2026-08-18 20:04:29.249,30526.6955
2026-08-18 20:04:29.663,30312.6167
2026-08-18 20:04:30.083,30123.6157
2026-08-18 20:04:30.509,29964.644
2026-08-18 20:04:30.928,29848.9541
2026-08-18 20:04:31.340,29771.5048
2026-08-18 20:04:31.753,29717.108
2026-08-18 20:04:32.180,29676.2152
2026-08-18 20:04:32.593,29643.6084
2026-08-18 20:04:33.006,29619.0753
2026-08-18 20:04:33.426,29607.9685
2026-08-18 20:04:33.839,29623.2892
2026-08-18 20:04:34.265,29644.6475
2026-08-18 20:04:34.677,29676.0684
2026-08-18 20:04:35.152,29728.0911
2026-08-18 20:04:35.569,29804.9569
2026-08-18 20:04:35.982,29920.6291
2026-08-18 20:04:36.399,30076.8618
2026-08-18 20:04:36.816,30265.6508
2026-08-18 20:04:37.244,30471.565
2026-08-18 20:04:37.656,30693.2804
2026-08-18 20:04:38.077,30913.3383
2026-08-18 20:04:38.504,31143.5714
2026-08-18 20:04:38.922,31189.3014
2026-08-18 20:04:39.349,30959.6844
2026-08-18 20:04:39.760,30729.5406
2026-08-18 20:04:40.174,30512.821
2026-08-18 20:04:40.590,30303.7998
2026-08-18 20:04:41.017,30109.7203
2026-08-18 20:04:41.471,29926.9786
2026-08-18 20:04:41.884,29811.7973
2026-08-18 20:04:42.300,29733.9236
2026-08-18 20:04:42.713,29679.3373
2026-08-18 20:04:43.125,29640.4815
2026-08-18 20:04:43.566,29611.5079
2026-08-18 20:04:43.978,29588.1906
2026-08-18 20:04:44.392,29591.7411
2026-08-18 20:04:44.818,29613.8926
2026-08-18 20:04:45.232,29643.9386
2026-08-18 20:04:45.662,29684.6607
2026-08-18 20:04:46.082,29747.6294
2026-08-18 20:04:46.496,29841.6397
2026-08-18 20:04:46.910,29975.9339
2026-08-18 20:04:47.322,30147.5525
2026-08-18 20:04:47.804,30369.1481
2026-08-18 20:04:48.215,30586.6395
2026-08-18 20:04:48.637,30803.7391
2026-08-18 20:04:49.063,31031.4325
2026-08-18 20:04:49.474,31250.7944
2026-08-18 20:04:49.897,31143.693
2026-08-18 20:04:50.323,30913.0534
2026-08-18 20:04:50.742,30684.5688
2026-08-18 20:04:51.155,30466.1217
2026-08-18 20:04:51.567,30260.7346
2026-08-18 20:04:51.996,30071.9742
2026-08-18 20:04:52.410,29915.5691
2026-08-18 20:04:52.824,29807.0977
2026-08-18 20:04:53.238,29734.0318
2026-08-18 20:04:53.650,29683.3578
2026-08-18 20:04:54.083,29646.8952
2026-08-18 20:04:54.498,29618.4424
2026-08-18 20:04:54.910,29599.8371
2026-08-18 20:04:55.333,29612.328
2026-08-18 20:04:55.746,29637.632
2026-08-18 20:04:56.222,29675.9584
2026-08-18 20:04:56.647,29726.4055
2026-08-18 20:04:57.061,29802.8238
2026-08-18 20:04:57.475,29914.69
2026-08-18 20:04:57.901,30073.378
2026-08-18 20:04:58.315,30258.1356
2026-08-18 20:04:58.729,30461.3615
2026-08-18 20:04:59.155,30675.2618
2026-08-18 20:04:59.569,30902.3853
2026-08-18 20:04:59.985,31126.8263
2026-08-18 20:05:00.406,31300.2223
2026-08-18 20:05:00.828,31120.6224
2026-08-18 20:05:01.241,30890.1781
2026-08-18 20:05:01.669,30662.2053
2026-08-18 20:05:02.082,30448.8572
2026-08-18 20:05:02.503,30246.0716
2026-08-18 20:05:02.917,30061.4379
2026-08-18 20:05:03.330,29917.0602
2026-08-18 20:05:03.751,29815.9103
2026-08-18 20:05:04.168,29746.5449
2026-08-18 20:05:04.601,29699.2802
2026-08-18 20:05:05.026,29663.4429
2026-08-18 20:05:05.443,29637.5067
2026-08-18 20:05:05.856,29622.1693
2026-08-18 20:05:06.269,29621.7493
2026-08-18 20:05:06.705,29621.9529
2026-08-18 20:05:07.138,29622.3176
2026-08-18 20:05:07.551,29620.6734
2026-08-18 20:05:07.965,29619.5675
2026-08-18 20:05:08.377,29618.956
2026-08-18 20:05:08.801,29619.6409
2026-08-18 20:05:09.222,29621.2946
2026-08-18 20:05:09.639,29623.3875
2026-08-18 20:05:10.051,29625.0449
2026-08-18 20:05:10.463,29626.5807
2026-08-18 20:05:10.874,29632.1833
2026-08-18 20:05:11.317,29655.0908
2026-08-18 20:05:11.739,29686.234
2026-08-18 20:05:12.152,29729.9455
2026-08-18 20:05:12.613,29793.3597
2026-08-18 20:05:13.044,29897.9422
2026-08-18 20:05:13.457,30031.7307
2026-08-18 20:05:13.881,30199.9557
2026-08-18 20:05:14.294,30397.9251
2026-08-18 20:05:14.712,30604.1606
2026-08-18 20:05:15.131,30824.6592
2026-08-18 20:05:15.554,31046.6242
2026-08-18 20:05:15.966,31277.5648
2026-08-18 20:05:16.379,31507.0092
2026-08-18 20:05:16.792,31740.6802
2026-08-18 20:05:17.231,31977.9009
2026-08-18 20:05:17.647,32233.4423
2026-08-18 20:05:18.061,32478.9999
2026-08-18 20:05:18.476,32726.4653
2026-08-18 20:05:18.889,32978.1587
2026-08-18 20:05:19.356,33264.4298
2026-08-18 20:05:19.769,33522.1636
2026-08-18 20:05:20.181,33781.9085
2026-08-18 20:05:20.594,34044.5815
2026-08-18 20:05:21.006,34311.6635
2026-08-18 20:05:21.444,34581.521
2026-08-18 20:05:21.856,34550.6027
2026-08-18 20:05:22.277,34282.1036
2026-08-18 20:05:22.704,34010.098
2026-08-18 20:05:23.117,33736.6205
2026-08-18 20:05:23.544,33467.1923
2026-08-18 20:05:23.956,33210.1404
2026-08-18 20:05:24.372,32957.2119
2026-08-18 20:05:24.784,32705.0176
2026-08-18 20:05:25.197,32458.9397
2026-08-18 20:05:25.624,32215.2895
2026-08-18 20:05:26.115,31921.3867
2026-08-18 20:05:26.527,31685.2545
2026-08-18 20:05:26.939,31452.9813
2026-08-18 20:05:27.366,31224.6364
2026-08-18 20:05:27.780,30993.0252
2026-08-18 20:05:28.207,30766.1059
2026-08-18 20:05:28.635,30547.6488
2026-08-18 20:05:29.047,30351.7408
2026-08-18 20:05:29.460,30185.9312
2026-08-18 20:05:29.872,30063.3142
2026-08-18 20:05:30.286,29980.0049
2026-08-18 20:05:30.699,29921.8826
2026-08-18 20:05:31.115,29879.3537
2026-08-18 20:05:31.528,29846.8104
2026-08-18 20:05:31.942,29821.431
2026-08-18 20:05:32.403,29803.5795
2026-08-18 20:05:32.820,29814.9951
2026-08-18 20:05:33.234,29834.5388
2026-08-18 20:05:33.647,29861.966
2026-08-18 20:05:34.060,29901.1907
2026-08-18 20:05:34.474,29960.5896
2026-08-18 20:05:34.900,30053.7265
2026-08-18 20:05:35.318,30195.2045
2026-08-18 20:05:35.745,30373.6626
2026-08-18 20:05:36.157,30580.6756
2026-08-18 20:05:36.583,30800.07
2026-08-18 20:05:37.016,31020.9685
2026-08-18 20:05:37.428,31258.0888
2026-08-18 20:05:37.841,31429.0516
2026-08-18 20:05:38.254,31250.7726
2026-08-18 20:05:38.725,31024.383
2026-08-18 20:05:39.144,30769.2574
2026-08-18 20:05:39.566,30555.7741
2026-08-18 20:05:39.992,30352.0765
2026-08-18 20:05:40.405,30174.2275
2026-08-18 20:05:40.819,30044.0509
2026-08-18 20:05:41.235,29955.8381
2026-08-18 20:05:41.648,29896.6539
2026-08-18 20:05:42.062,29854.8291
2026-08-18 20:05:42.487,29823.7266
2026-08-18 20:05:42.902,29799.652
2026-08-18 20:05:43.330,29789.9165
2026-08-18 20:05:43.743,29809.7037
2026-08-18 20:05:44.158,29835.3237
2026-08-18 20:05:44.578,29870.211
2026-08-18 20:05:45.004,29921.2276
2026-08-18 20:05:45.467,30009.3383
2026-08-18 20:05:45.881,30132.4956
2026-08-18 20:05:46.308,30301.0833
2026-08-18 20:05:46.720,30493.2625
2026-08-18 20:05:47.145,30700.1822
2026-08-18 20:05:47.557,30924.6443
2026-08-18 20:05:47.969,31147.8158
2026-08-18 20:05:48.397,31383.4174
2026-08-18 20:05:48.830,31434.0354
2026-08-18 20:05:49.256,31201.8128
2026-08-18 20:05:49.668,30968.8651
2026-08-18 20:05:50.082,30749.0275
2026-08-18 20:05:50.518,30528.9019
2026-08-18 20:05:50.929,30329.7101
2026-08-18 20:05:51.342,30164.037
2026-08-18 20:05:51.758,30040.6155
2026-08-18 20:05:52.182,29958.8247
2026-08-18 20:05:52.598,29901.5906
2026-08-18 20:05:53.012,29861.8333
2026-08-18 20:05:53.428,29832.4129
2026-08-18 20:05:53.871,29810.0461
2026-08-18 20:05:54.284,29811.1102
2026-08-18 20:05:54.707,29833.7569
2026-08-18 20:05:55.120,29863.6843
2026-08-18 20:05:55.538,29904.6733
2026-08-18 20:05:55.964,29965.173
2026-08-18 20:05:56.387,30059.3948
2026-08-18 20:05:56.800,30196.9862
2026-08-18 20:05:57.227,30376.276
2026-08-18 20:05:57.638,30573.5791
2026-08-18 20:05:58.063,30784.0021
2026-08-18 20:05:58.478,31010.0368
2026-08-18 20:05:58.896,31235.951
2026-08-18 20:05:59.313,31467.215
2026-08-18 20:05:59.726,31422.4856
2026-08-18 20:06:00.191,31164.3622
2026-08-18 20:06:00.613,30939.8883
2026-08-18 20:06:01.029,30716.1453
2026-08-18 20:06:01.443,30505.5073
2026-08-18 20:06:01.861,30313.7972
2026-08-18 20:06:02.279,30153.9192
2026-08-18 20:06:02.693,30038.9772
2026-08-18 20:06:03.120,29963.4878
2026-08-18 20:06:03.533,29910.27
2026-08-18 20:06:03.947,29873.2481
2026-08-18 20:06:04.385,29845.5638
2026-08-18 20:06:04.799,29824.2908
2026-08-18 20:06:05.212,29821.0704
2026-08-18 20:06:05.638,29820.6868
2026-08-18 20:06:06.051,29821.7681
2026-08-18 20:06:06.486,29820.3478
2026-08-18 20:06:06.915,29819.0425
2026-08-18 20:06:07.340,29818.2909
2026-08-18 20:06:07.755,29817.7189
2026-08-18 20:06:08.168,29817.1692
2026-08-18 20:06:08.582,29816.7647
2026-08-18 20:06:09.043,29816.5602
2026-08-18 20:06:09.460,29816.3445
2026-08-18 20:06:09.874,29818.3907
2026-08-18 20:06:10.287,29839.5037
2026-08-18 20:06:10.700,29869.4562
