Address,GPIB0::22::INSTR
2026-08-19 15:16:12.319,32704.1348
2026-08-19 15:16:12.748,32988.7828
2026-08-19 15:16:13.169,33292.8405
2026-08-19 15:16:13.581,33598.0776
2026-08-19 15:16:13.994,33902.6949
2026-08-19 15:16:14.430,34224.4853
2026-08-19 15:16:14.848,34480.4848
2026-08-19 15:16:15.261,34241.0062
2026-08-19 15:16:15.675,33922.8717
2026-08-19 15:16:16.087,33612.6466
2026-08-19 15:16:16.501,33310.7323
2026-08-19 15:16:16.913,33015.2049
2026-08-19 15:16:17.325,32730.0879
2026-08-19 15:16:17.752,32454.1918
2026-08-19 15:16:18.167,32184.2253
2026-08-19 15:16:18.582,31944.9746
2026-08-19 15:16:18.997,31742.2758
2026-08-19 15:16:19.410,31584.3136
2026-08-19 15:16:19.823,31555.5676
2026-08-19 15:16:20.236,31703.3091
2026-08-19 15:16:20.650,31895.7721
2026-08-19 15:16:21.063,32127.2714
2026-08-19 15:16:21.476,32384.3328
2026-08-19 15:16:21.888,32657.4782
2026-08-19 15:16:22.311,32644.6837
2026-08-19 15:16:22.735,32362.463
2026-08-19 15:16:23.151,32096.6911
2026-08-19 15:16:23.564,31862.984
2026-08-19 15:16:23.976,31670.6875
2026-08-19 15:16:24.411,31525.8722
2026-08-19 15:16:24.823,31492.0456
2026-08-19 15:16:25.247,31491.6054
2026-08-19 15:16:25.661,31491.2202
2026-08-19 15:16:26.073,31489.5058
2026-08-19 15:16:26.538,31488.1919
2026-08-19 15:16:26.964,31486.8128
2026-08-19 15:16:27.376,31485.4987
2026-08-19 15:16:27.788,31483.8761
2026-08-19 15:16:28.202,31482.6561
2026-08-19 15:16:28.627,31480.5464
2026-08-19 15:16:29.042,31479.9747
2026-08-19 15:16:29.453,31487.4874
2026-08-19 15:16:29.867,31606.1109
2026-08-19 15:16:30.280,31785.7448
2026-08-19 15:16:30.748,32001.8642
2026-08-19 15:16:31.204,32301.5595
2026-08-19 15:16:31.618,32579.3529
2026-08-19 15:16:32.034,32859.6958
2026-08-19 15:16:32.446,33150.0859
2026-08-19 15:16:32.869,33445.5324
2026-08-19 15:16:33.281,33755.6254
2026-08-19 15:16:33.695,34062.5429
2026-08-19 15:16:34.109,34375.6579
2026-08-19 15:16:34.522,34368.7185
2026-08-19 15:16:34.934,34046.587
2026-08-19 15:16:35.351,33730.3841
2026-08-19 15:16:35.789,33425.5128
2026-08-19 15:16:36.207,33109.9195
2026-08-19 15:16:36.620,32816.9636
2026-08-19 15:16:37.032,32536.921
2026-08-19 15:16:37.461,32259.7287
2026-08-19 15:16:37.883,32011.8583
2026-08-19 15:16:38.302,31791.6084
2026-08-19 15:16:38.715,31616.7972
2026-08-19 15:16:39.127,31517.967
2026-08-19 15:16:39.593,31626.9478
2026-08-19 15:16:40.022,31830.5861
2026-08-19 15:16:40.435,32059.0503
2026-08-19 15:16:40.847,32312.3148
2026-08-19 15:16:41.260,32582.5546
2026-08-19 15:16:41.675,32863.99
2026-08-19 15:16:42.109,33154.6225
2026-08-19 15:16:42.522,33467.3664
2026-08-19 15:16:42.939,33771.6244
2026-08-19 15:16:43.353,34083.6769
2026-08-19 15:16:43.764,34397.0828
2026-08-19 15:16:44.176,34340.7543
2026-08-19 15:16:44.589,34021.7295
2026-08-19 15:16:45.002,33708.8546
2026-08-19 15:16:45.429,33404.4288
2026-08-19 15:16:45.844,33096.6238
2026-08-19 15:16:46.259,32806.7933
2026-08-19 15:16:46.671,32526.837
2026-08-19 15:16:47.083,32259.8206
2026-08-19 15:16:47.501,32012.4213
2026-08-19 15:16:47.961,31773.0745
2026-08-19 15:16:48.373,31608.3978
2026-08-19 15:16:48.786,31525.9795
2026-08-19 15:16:49.211,31644.6462
2026-08-19 15:16:49.624,31827.8358
2026-08-19 15:16:50.057,32048.9352
2026-08-19 15:16:50.470,32313.6842
2026-08-19 15:16:50.882,32584.7503
2026-08-19 15:16:51.295,32672.4462
2026-08-19 15:16:51.708,32401.9905
2026-08-19 15:16:52.120,32139.9984
2026-08-19 15:16:52.533,31902.0729
2026-08-19 15:16:52.946,31701.4973
2026-08-19 15:16:53.362,31546.981
2026-08-19 15:16:53.781,31485.5158
2026-08-19 15:16:54.194,31487.2824
2026-08-19 15:16:54.615,31487.5018
2026-08-19 15:16:55.042,31486.73
2026-08-19 15:16:55.457,31487.0192
2026-08-19 15:16:55.869,31486.0512
2026-08-19 15:16:56.284,31485.7358
2026-08-19 15:16:56.717,31484.4566
2026-08-19 15:16:57.145,31484.2435
2026-08-19 15:16:57.558,31483.6924
2026-08-19 15:16:57.985,31482.8717
2026-08-19 15:16:58.398,31482.4446
2026-08-19 15:16:58.809,31561.2493
2026-08-19 15:16:59.221,31725.4365
2026-08-19 15:16:59.634,31929.221
2026-08-19 15:17:00.074,32166.0233
2026-08-19 15:17:00.499,32444.6282
2026-08-19 15:17:00.911,32728.0141
2026-08-19 15:17:01.325,33013.6314
2026-08-19 15:17:01.738,33307.7381
2026-08-19 15:17:02.173,33607.9938
2026-08-19 15:17:02.587,33932.2355
2026-08-19 15:17:03.000,34243.8434
2026-08-19 15:17:03.413,34459.7262
2026-08-19 15:17:03.880,34193.401
2026-08-19 15:17:04.298,33833.1554
2026-08-19 15:17:04.719,33525.866
2026-08-19 15:17:05.131,33220.701
2026-08-19 15:17:05.545,32928.6115
2026-08-19 15:17:05.976,32635.4238
2026-08-19 15:17:06.389,32361.4433
2026-08-19 15:17:06.818,32095.8134
2026-08-19 15:17:07.230,31868.5328
2026-08-19 15:17:07.642,31683.6871
2026-08-19 15:17:08.055,31545.3047
2026-08-19 15:17:08.489,31590.0912
2026-08-19 15:17:08.905,31757.2376
2026-08-19 15:17:09.318,31963.9835
2026-08-19 15:17:09.731,32205.537
2026-08-19 15:17:10.143,32469.6594
2026-08-19 15:17:10.557,32747.0474
2026-08-19 15:17:10.970,33034.8073
2026-08-19 15:17:11.383,33330.818
2026-08-19 15:17:11.798,33631.5542
2026-08-19 15:17:12.216,33944.0434
2026-08-19 15:17:12.633,34256.5577
2026-08-19 15:17:13.046,34471.7596
2026-08-19 15:17:13.459,34203.3321
2026-08-19 15:17:13.887,33875.4543
2026-08-19 15:17:14.309,33567.2646
2026-08-19 15:17:14.721,33259.4378
2026-08-19 15:17:15.144,32965.9259
2026-08-19 15:17:15.564,32674.6059
2026-08-19 15:17:15.977,32395.8755
2026-08-19 15:17:16.413,32136.8668
2026-08-19 15:17:16.832,31893.2444
2026-08-19 15:17:17.259,31702.0791
2026-08-19 15:17:17.673,31557.3986
2026-08-19 15:17:18.100,31595.1272
2026-08-19 15:17:18.519,31750.3518
2026-08-19 15:17:18.932,31954.5312
2026-08-19 15:17:19.358,32193.8812
2026-08-19 15:17:19.772,32466.4229
2026-08-19 15:17:20.194,32712.2714
2026-08-19 15:17:20.623,32542.7509
2026-08-19 15:17:21.044,32262.0457
2026-08-19 15:17:21.457,32007.1278
2026-08-19 15:17:21.871,31790.3881
2026-08-19 15:17:22.286,31617.849
2026-08-19 15:17:22.724,31510.1998
2026-08-19 15:17:23.151,31503.7275
2026-08-19 15:17:23.564,31504.5457
2026-08-19 15:17:24.000,31504.3691
2026-08-19 15:17:24.413,31503.8162
2026-08-19 15:17:24.827,31503.3623
2026-08-19 15:17:25.256,31502.9629
2026-08-19 15:17:25.679,31502.1354
2026-08-19 15:17:26.092,31502.2225
2026-08-19 15:17:26.510,31501.3192
2026-08-19 15:17:26.929,31500.5625
2026-08-19 15:17:27.342,31500.6006
2026-08-19 15:17:27.759,31533.8912
2026-08-19 15:17:28.178,31680.7341
2026-08-19 15:17:28.590,31873.8238
2026-08-19 15:17:29.024,32100.9263
2026-08-19 15:17:29.438,32369.1292
2026-08-19 15:17:29.851,32641.0687
2026-08-19 15:17:30.285,32933.658
2026-08-19 15:17:30.700,33230.1914
2026-08-19 15:17:31.130,33529.8494
2026-08-19 15:17:31.543,33847.6204
2026-08-19 15:17:31.956,34158.4218
2026-08-19 15:17:32.380,34456.245
2026-08-19 15:17:32.793,34303.7295
2026-08-19 15:17:33.207,33983.3025
2026-08-19 15:17:33.635,33670.7467
2026-08-19 15:17:34.066,33351.7755
2026-08-19 15:17:34.477,33045.9497
2026-08-19 15:17:34.890,32758.6947
2026-08-19 15:17:35.303,32481.7877
2026-08-19 15:17:35.716,32216.8605
2026-08-19 15:17:36.152,31975.6274
2026-08-19 15:17:36.564,31760.1561
2026-08-19 15:17:36.986,31602.896
2026-08-19 15:17:37.399,31553.7598
2026-08-19 15:17:37.812,31690.4819
2026-08-19 15:17:38.280,31902.555
2026-08-19 15:17:38.694,32134.3833
2026-08-19 15:17:39.115,32394.273
2026-08-19 15:17:39.528,32673.9416
2026-08-19 15:17:39.940,32958.2908
2026-08-19 15:17:40.371,33250.3622
2026-08-19 15:17:40.795,33564.1792
2026-08-19 15:17:41.211,33878.4075
2026-08-19 15:17:41.639,34193.1345
2026-08-19 15:17:42.054,34472.9699
2026-08-19 15:17:42.469,34260.6382
2026-08-19 15:17:42.897,33940.3755
2026-08-19 15:17:43.311,33618.8104
2026-08-19 15:17:43.726,33315.0623
2026-08-19 15:17:44.138,33017.5872
2026-08-19 15:17:44.574,32731.4278
2026-08-19 15:17:44.986,32439.5092
2026-08-19 15:17:45.401,32177.3934
2026-08-19 15:17:45.828,31939.5083
2026-08-19 15:17:46.240,31736.7937
2026-08-19 15:17:46.680,31588.8227
2026-08-19 15:17:47.102,31573.7535
2026-08-19 15:17:47.516,31722.9384
2026-08-19 15:17:47.930,31915.0723
2026-08-19 15:17:48.347,32147.7836
2026-08-19 15:17:48.775,32410.2849
2026-08-19 15:17:49.188,32689.5239
2026-08-19 15:17:49.603,32595.9292
2026-08-19 15:17:50.032,32311.6311
2026-08-19 15:17:50.459,32047.4177
2026-08-19 15:17:50.882,31824.7177
2026-08-19 15:17:51.303,31640.8679
2026-08-19 15:17:51.715,31518.5273
2026-08-19 15:17:52.148,31505.1983
2026-08-19 15:17:52.561,31505.5783
2026-08-19 15:17:52.991,31505.4817
2026-08-19 15:17:53.426,31504.4001
2026-08-19 15:17:53.840,31503.3612
2026-08-19 15:17:54.254,31502.5527
2026-08-19 15:17:54.668,31501.3968
2026-08-19 15:17:55.087,31500.4345
2026-08-19 15:17:55.499,31499.1438
2026-08-19 15:17:55.919,31498.2738
2026-08-19 15:17:56.333,31497.3201
2026-08-19 15:17:56.747,31513.3788
2026-08-19 15:17:57.184,31641.6393
2026-08-19 15:17:57.604,31833.5233
2026-08-19 15:17:58.017,32059.0446
2026-08-19 15:17:58.443,32318.9106
2026-08-19 15:17:58.854,32588.0452
2026-08-19 15:17:59.278,32869.2468
2026-08-19 15:17:59.698,33166.7768
2026-08-19 15:18:00.124,33470.3054
2026-08-19 15:18:00.537,33784.2391
2026-08-19 15:18:00.949,34093.3244
2026-08-19 15:18:01.367,34407.4043
2026-08-19 15:18:01.780,34367.1766
2026-08-19 15:18:02.192,34046.0723
2026-08-19 15:18:02.616,33733.4093
2026-08-19 15:18:03.034,33419.3842
2026-08-19 15:18:03.459,33117.6271
2026-08-19 15:18:03.872,32819.4244
2026-08-19 15:18:04.298,32539.1493
2026-08-19 15:18:04.715,32263.8478
2026-08-19 15:18:05.128,32013.9056
2026-08-19 15:18:05.564,31801.8846
2026-08-19 15:18:05.989,31626.3202
2026-08-19 15:18:06.417,31543.515
2026-08-19 15:18:06.829,31666.8874
2026-08-19 15:18:07.241,31844.3449
2026-08-19 15:18:07.662,32065.429
2026-08-19 15:18:08.090,32323.0886
2026-08-19 15:18:08.507,32604.9277
2026-08-19 15:18:08.920,32890.6976
2026-08-19 15:18:09.336,33182.2203
2026-08-19 15:18:09.761,33483.0547
2026-08-19 15:18:10.174,33796.4532
2026-08-19 15:18:10.586,34107.8683
2026-08-19 15:18:11.000,34422.3206
2026-08-19 15:18:11.414,34363.5482
2026-08-19 15:18:11.874,34003.9868
2026-08-19 15:18:12.287,33691.69
2026-08-19 15:18:12.701,33385.4436
2026-08-19 15:18:13.114,33087.1608
2026-08-19 15:18:13.534,32798.9021
2026-08-19 15:18:13.963,32513.367
2026-08-19 15:18:14.377,32235.4977
2026-08-19 15:18:14.791,31989.912
2026-08-19 15:18:15.203,31782.146
2026-08-19 15:18:15.617,31621.3286
2026-08-19 15:18:16.028,31545.709
2026-08-19 15:18:16.493,31680.9249
2026-08-19 15:18:16.909,31860.622
2026-08-19 15:18:17.371,32113.9655
2026-08-19 15:18:17.813,32391.0924
2026-08-19 15:18:18.225,32664.9727
2026-08-19 15:18:18.686,32584.5173
2026-08-19 15:18:19.112,32302.9978
2026-08-19 15:18:19.535,32048.8515
2026-08-19 15:18:19.947,31819.7608
2026-08-19 15:18:20.359,31641.4003
2026-08-19 15:18:20.785,31519.2046
2026-08-19 15:18:21.198,31503.6177
2026-08-19 15:18:21.622,31504.3896
2026-08-19 15:18:22.038,31504.175
2026-08-19 15:18:22.454,31503.4588
2026-08-19 15:18:22.866,31502.6512
2026-08-19 15:18:23.293,31501.8943
2026-08-19 15:18:23.725,31501.1765
2026-08-19 15:18:24.146,31500.4722
2026-08-19 15:18:24.573,31499.7245
2026-08-19 15:18:24.986,31498.8187
2026-08-19 15:18:25.413,31497.95
2026-08-19 15:18:25.830,31515.8878
2026-08-19 15:18:26.264,31650.5063
2026-08-19 15:18:26.681,31835.7129
2026-08-19 15:18:27.093,32059.3062
2026-08-19 15:18:27.513,32309.6377
2026-08-19 15:18:27.940,32584.2922
2026-08-19 15:18:28.352,32875.171
2026-08-19 15:18:28.765,33165.3514
2026-08-19 15:18:29.178,33463.3249
2026-08-19 15:18:29.592,33766.9523
2026-08-19 15:18:30.019,34087.1746
2026-08-19 15:18:30.441,34405.1663
2026-08-19 15:18:30.853,34366.9166
2026-08-19 15:18:31.267,34044.8852
2026-08-19 15:18:31.681,33729.5573
2026-08-19 15:18:32.093,33421.7267
2026-08-19 15:18:32.514,33122.0553
2026-08-19 15:18:32.949,32825.8271
2026-08-19 15:18:33.363,32528.8875
2026-08-19 15:18:33.775,32259.6801
2026-08-19 15:18:34.200,32011.9937
2026-08-19 15:18:34.617,31792.0837
2026-08-19 15:18:35.034,31623.0309
2026-08-19 15:18:35.510,31535.6614
2026-08-19 15:18:35.973,31662.9269
2026-08-19 15:18:36.385,31865.9864
2026-08-19 15:18:36.812,32091.4131
2026-08-19 15:18:37.231,32356.2681
2026-08-19 15:18:37.648,32633.4762
2026-08-19 15:18:38.076,32923.6462
2026-08-19 15:18:38.489,33223.5983
2026-08-19 15:18:38.902,33522.5548
2026-08-19 15:18:39.315,33827.8366
2026-08-19 15:18:39.729,34138.9815
2026-08-19 15:18:40.195,34451.8755
2026-08-19 15:18:40.610,34246.605
2026-08-19 15:18:41.049,33915.2432
2026-08-19 15:18:41.464,33594.9221
2026-08-19 15:18:41.877,33289.6842
2026-08-19 15:18:42.307,32993.8725
2026-08-19 15:18:42.734,32694.4878
2026-08-19 15:18:43.147,32408.381
2026-08-19 15:18:43.559,32147.1985
2026-08-19 15:18:43.979,31910.9101
2026-08-19 15:18:44.394,31713.1048
2026-08-19 15:18:44.808,31565.77
2026-08-19 15:18:45.249,31550.559
2026-08-19 15:18:45.660,31697.7328
2026-08-19 15:18:46.073,31886.3502
2026-08-19 15:18:46.484,32116.2803
2026-08-19 15:18:46.898,32374.6154
2026-08-19 15:18:47.311,32647.0777
2026-08-19 15:18:47.724,32585.1136
2026-08-19 15:18:48.150,32310.2202
2026-08-19 15:18:48.563,32045.4085
2026-08-19 15:18:48.978,31816.8799
2026-08-19 15:18:49.397,31634.8029
2026-08-19 15:18:49.810,31503.0998
2026-08-19 15:18:50.225,31480.4588
2026-08-19 15:18:50.637,31481.0831
2026-08-19 15:18:51.057,31480.3214
2026-08-19 15:18:51.484,31479.083
2026-08-19 15:18:51.917,31477.8984
2026-08-19 15:18:52.329,31476.76
2026-08-19 15:18:52.743,31475.3226
2026-08-19 15:18:53.157,31474.4782
2026-08-19 15:18:53.584,31473.1475
2026-08-19 15:18:54.007,31471.6576
2026-08-19 15:18:54.420,31470.94
2026-08-19 15:18:54.877,31477.4804
2026-08-19 15:18:55.294,31605.1736
2026-08-19 15:18:55.706,31783.1122
2026-08-19 15:18:56.118,31998.3462
2026-08-19 15:18:56.530,32245.2818
2026-08-19 15:18:56.972,32511.6124
2026-08-19 15:18:57.385,32810.636
2026-08-19 15:18:57.811,33098.9543
2026-08-19 15:18:58.226,33404.1757
2026-08-19 15:18:58.651,33708.474
2026-08-19 15:18:59.110,34060.636
2026-08-19 15:18:59.527,34373.1889
2026-08-19 15:18:59.941,34314.7463
2026-08-19 15:19:00.355,33993.7997
2026-08-19 15:19:00.817,33679.5294
2026-08-19 15:19:01.236,33333.6407
2026-08-19 15:19:01.648,33035.0856
2026-08-19 15:19:02.066,32746.5354
2026-08-19 15:19:02.478,32464.2648
2026-08-19 15:19:02.908,32188.2151
2026-08-19 15:19:03.341,31943.622
2026-08-19 15:19:03.768,31727.3745
2026-08-19 15:19:04.183,31564.3953
2026-08-19 15:19:04.600,31505.5317
2026-08-19 15:19:05.028,31634.4326
2026-08-19 15:19:05.458,31820.2921
2026-08-19 15:19:05.872,32053.0479
2026-08-19 15:19:06.289,32307.8573
2026-08-19 15:19:06.702,32582.6573
2026-08-19 15:19:07.118,32864.6256
2026-08-19 15:19:07.578,33191.2095
2026-08-19 15:19:07.991,33489.0062
2026-08-19 15:19:08.419,33803.5597
2026-08-19 15:19:08.839,34113.1248
2026-08-19 15:19:09.264,34400.2634
2026-08-19 15:19:09.676,34204.7578
2026-08-19 15:19:10.108,33881.326
2026-08-19 15:19:10.546,33560.5965
2026-08-19 15:19:10.959,33238.0245
2026-08-19 15:19:11.373,32942.6633
2026-08-19 15:19:11.802,32645.853
2026-08-19 15:19:12.215,32369.2985
2026-08-19 15:19:12.679,32075.5395
2026-08-19 15:19:13.102,31844.3346
2026-08-19 15:19:13.517,31651.0606
2026-08-19 15:19:13.930,31510.2046
2026-08-19 15:19:14.342,31517.6559
2026-08-19 15:19:14.789,31666.8785
2026-08-19 15:19:15.207,31869.2559
2026-08-19 15:19:15.622,32106.435
2026-08-19 15:19:16.034,32368.5312
2026-08-19 15:19:16.448,32626.3098
2026-08-19 15:19:16.861,32496.3765
2026-08-19 15:19:17.335,32190.8488
2026-08-19 15:19:17.756,31936.461
2026-08-19 15:19:18.218,31695.7556
2026-08-19 15:19:18.640,31532.8034
2026-08-19 15:19:19.055,31441.1148
2026-08-19 15:19:19.467,31439.777
2026-08-19 15:19:19.880,31440.0489
2026-08-19 15:19:20.299,31439.146
2026-08-19 15:19:20.725,31437.9813
2026-08-19 15:19:21.144,31436.9238
2026-08-19 15:19:21.558,31435.7401
2026-08-19 15:19:21.970,31434.538
2026-08-19 15:19:22.399,31433.7648
2026-08-19 15:19:22.810,31432.5227
2026-08-19 15:19:23.230,31432.0277
2026-08-19 15:19:23.644,31430.9099
2026-08-19 15:19:24.056,31463.4564
2026-08-19 15:19:24.468,31604.7317
2026-08-19 15:19:24.901,31796.8759
2026-08-19 15:19:25.315,32024.6846
2026-08-19 15:19:25.729,32278.9646
2026-08-19 15:19:26.141,32549.5067
2026-08-19 15:19:26.557,32830.0962
2026-08-19 15:19:26.978,33122.5194
2026-08-19 15:19:27.477,33483.8226
2026-08-19 15:19:27.892,33792.8868
2026-08-19 15:19:28.357,34144.0948
2026-08-19 15:19:28.784,34384.3891
2026-08-19 15:19:29.218,34119.1583
2026-08-19 15:19:29.644,33796.8123
2026-08-19 15:19:30.066,33478.0089
2026-08-19 15:19:30.479,33170.0875
2026-08-19 15:19:30.898,32877.1545
2026-08-19 15:19:31.310,32589.1185
2026-08-19 15:19:31.722,32315.5398
2026-08-19 15:19:32.189,32058.1258
2026-08-19 15:19:32.617,31796.9908
2026-08-19 15:19:33.029,31610.0724
2026-08-19 15:19:33.449,31477.185
2026-08-19 15:19:33.863,31520.9633
2026-08-19 15:19:34.275,31673.4266
2026-08-19 15:19:34.689,31871.8363
2026-08-19 15:19:35.102,32109.4208
2026-08-19 15:19:35.527,32370.896
2026-08-19 15:19:35.938,32655.7217
2026-08-19 15:19:36.356,32942.0159
2026-08-19 15:19:36.773,33239.3879
2026-08-19 15:19:37.186,33542.8564
2026-08-19 15:19:37.598,33848.9357
2026-08-19 15:19:38.024,34159.2535
2026-08-19 15:19:38.497,34362.8872
2026-08-19 15:19:38.945,34034.5781
2026-08-19 15:19:39.374,33713.0864
2026-08-19 15:19:39.789,33394.2248
2026-08-19 15:19:40.216,33092.8655
2026-08-19 15:19:40.631,32790.7236
2026-08-19 15:19:41.059,32499.0333
2026-08-19 15:19:41.473,32228.9883
2026-08-19 15:19:41.887,31976.3112
2026-08-19 15:19:42.299,31756.8186
2026-08-19 15:19:42.743,31583.8784
2026-08-19 15:19:43.155,31464.2423
2026-08-19 15:19:43.568,31545.4841
2026-08-19 15:19:43.980,31705.1139
2026-08-19 15:19:44.403,31910.6884
2026-08-19 15:19:44.824,32159.9899
2026-08-19 15:19:45.329,32485.2077
2026-08-19 15:19:45.742,32599.7137
2026-08-19 15:19:46.156,32332.5074
2026-08-19 15:19:46.570,32068.5585
2026-08-19 15:19:46.984,31829.997
2026-08-19 15:19:47.397,31631.6497
2026-08-19 15:19:47.835,31481.9728
2026-08-19 15:19:48.247,31420.2291
2026-08-19 15:19:48.659,31422.4822
2026-08-19 15:19:49.076,31422.6099
2026-08-19 15:19:49.488,31422.0178
2026-08-19 15:19:49.903,31420.8024
2026-08-19 15:19:50.328,31419.926
2026-08-19 15:19:50.754,31419.118
2026-08-19 15:19:51.167,31418.5601
2026-08-19 15:19:51.594,31417.8152
2026-08-19 15:19:52.007,31417.3514
2026-08-19 15:19:52.418,31416.5805
2026-08-19 15:19:52.831,31415.504
2026-08-19 15:19:53.244,31478.7042
2026-08-19 15:19:53.658,31634.6172
2026-08-19 15:19:54.075,31831.3668
2026-08-19 15:19:54.487,32066.7037
2026-08-19 15:19:54.899,32324.8266
2026-08-19 15:19:55.321,32597.9388
2026-08-19 15:19:55.734,32888.0329
2026-08-19 15:19:56.146,33180.3816
2026-08-19 15:19:56.569,33479.1614
2026-08-19 15:19:56.982,33791.6898
2026-08-19 15:19:57.394,34102.2077
2026-08-19 15:19:57.811,34371.9629
2026-08-19 15:19:58.256,34160.3568
2026-08-19 15:19:58.671,33817.7258
2026-08-19 15:19:59.082,33506.8454
2026-08-19 15:19:59.499,33205.0248
2026-08-19 15:19:59.911,32906.915
2026-08-19 15:20:00.324,32621.2815
2026-08-19 15:20:00.739,32345.538
2026-08-19 15:20:01.152,32082.2905
2026-08-19 15:20:01.634,31818.4409
2026-08-19 15:20:02.060,31622.1674
2026-08-19 15:20:02.474,31477.2037
2026-08-19 15:20:02.887,31493.5319
2026-08-19 15:20:03.299,31640.5753
2026-08-19 15:20:03.712,31832.2846
2026-08-19 15:20:04.148,32065.619
2026-08-19 15:20:04.560,32340.0367
2026-08-19 15:20:04.980,32615.19
2026-08-19 15:20:05.395,32904.6556
2026-08-19 15:20:05.807,33199.564
2026-08-19 15:20:06.269,33535.1554
2026-08-19 15:20:06.683,33841.8394
2026-08-19 15:20:07.096,34154.3785
2026-08-19 15:20:07.511,34360.5817
2026-08-19 15:20:07.926,34086.2317
2026-08-19 15:20:08.338,33767.5046
2026-08-19 15:20:08.750,33459.9799
2026-08-19 15:20:09.176,33159.1082
2026-08-19 15:20:09.589,32856.4701
2026-08-19 15:20:10.023,32561.9188
2026-08-19 15:20:10.450,32283.8706
2026-08-19 15:20:10.863,32017.4755
2026-08-19 15:20:11.276,31790.5844
2026-08-19 15:20:11.689,31606.2686
2026-08-19 15:20:12.114,31470.7797
2026-08-19 15:20:12.534,31497.1437
2026-08-19 15:20:12.946,31646.9513
2026-08-19 15:20:13.365,31840.8039
2026-08-19 15:20:13.780,32079.4626
2026-08-19 15:20:14.240,32373.5481
2026-08-19 15:20:14.654,32607.2637
2026-08-19 15:20:15.081,32423.889
2026-08-19 15:20:15.494,32146.2233
2026-08-19 15:20:15.957,31897.2199
2026-08-19 15:20:16.375,31659.1663
2026-08-19 15:20:16.789,31498.9382
2026-08-19 15:20:17.202,31412.1606
2026-08-19 15:20:17.614,31411.4703
2026-08-19 15:20:18.047,31411.6071
2026-08-19 15:20:18.481,31411.464
2026-08-19 15:20:18.893,31410.9424
2026-08-19 15:20:19.319,31409.703
2026-08-19 15:20:19.733,31409.1721
2026-08-19 15:20:20.144,31407.9762
2026-08-19 15:20:20.604,31407.0081
2026-08-19 15:20:21.017,31406.0045
