tsne_1,tsne_2,label
1.0496039,12.678034,K
0.10031816,10.698788,K
0.38390407,10.061147,K
0.79449755,12.537526,K
-0.36919448,12.1118555,K
-0.30619767,12.808116,K
0.10027298,12.038229,K
-0.5063282,11.629425,K
0.31326845,6.9066424,K
1.1205105,9.601693,K
0.7362855,9.551131,K
0.9584596,11.543615,K
-0.93887514,9.1483555,K
34.54619,31.976845,K
0.17350234,8.178412,K
0.77078515,9.192311,K
0.7498923,11.069376,K
-0.6143544,9.352583,K
0.08044383,7.544653,K
1.1878009,8.617757,K
0.34659952,12.158372,K
0.41751003,7.1490045,K
1.590874,11.901445,K
0.36515024,14.08353,K
-1.2009195,8.572379,K
0.8712133,9.205888,K
-1.290668,11.892379,K
-0.041343056,8.528362,K
-1.2184794,10.59775,K
-0.59966063,10.988045,K
0.22579719,7.2248855,K
-1.802097,11.821024,K
-1.0283562,9.7519045,K
0.6384282,7.071435,K
0.45566636,6.8615437,K
1.385516,10.182346,K
0.22036104,7.071446,K
1.0479016,8.908143,K
-0.6492124,11.873868,K
-0.059306905,7.243489,K
-0.64592475,11.033878,K
0.6339629,7.843092,K
1.1582767,11.301571,K
0.32086384,8.538282,K
0.84284997,10.804647,K
0.45310098,7.1062856,K
0.8735081,11.609403,K
-0.3790934,8.736665,K
0.6344629,7.590289,K
-0.6839776,11.60479,K
9.5589695,-63.935123,L
5.6127715,-61.60666,L
8.808104,-57.10147,L
9.233445,-59.20867,L
7.7489905,-57.888775,L
8.067421,-63.677685,L
5.975178,-61.719975,L
9.676289,-58.644573,L
10.22766,-62.154076,L
8.648003,-60.562687,L
9.729042,-63.913628,L
9.790319,-56.396915,L
9.593706,-59.329292,L
9.890835,-59.19297,L
7.249939,-62.277683,L
9.3223915,-63.915672,L
6.001589,-62.150402,L
7.329174,-63.93211,L
6.0065427,-61.330425,L
9.84648,-59.013462,L
7.2007313,-64.56299,L
5.540705,-61.127182,L
9.167597,-57.015507,L
10.528152,-58.78094,L
7.1381326,-65.52968,L
7.806226,-63.705364,L
6.5026374,-61.573666,L
5.227902,-61.09961,L
6.788628,-61.85507,L
8.629153,-62.773666,L
7.4383717,-61.446163,L
5.8786573,-63.881298,L
10.330071,-58.293583,L
8.04676,-65.020294,L
7.0299797,-62.466103,L
7.994385,-64.48117,L
8.69894,-64.94555,L
7.646419,-64.689804,L
7.171716,-64.610886,L
8.676219,-62.65122,L
9.3831005,-59.715607,L
9.517738,-62.704796,L
8.451704,-59.54767,L
9.105937,-63.2332,L
7.399989,-64.35312,L
9.01891,-63.182495,L
6.442009,-60.22046,L
8.977147,-59.417484,L
7.241497,-62.568054,L
7.8628993,-65.37673,L
9.221241,-58.927395,L
7.623842,-62.144394,L
8.671711,-65.29186,L
6.938829,-59.470985,L
33.899048,32.555393,L
9.846609,-63.358337,L
5.8380394,-61.168583,L
9.3563,-60.79144,L
6.8554325,-64.308586,L
8.742604,-64.926834,L
9.393936,-58.58284,L
10.906825,-63.365913,L
8.459132,-56.270702,L
9.327887,-56.75858,L
9.586475,-59.30853,L
8.100596,-59.257553,L
7.4925685,-63.141056,L
6.635193,-59.582447,L
8.97864,-56.235405,L
8.5415745,-57.045612,L
9.546589,-59.52622,L
9.329921,-59.885223,L
7.592332,-60.169827,L
9.008043,-65.116974,L
7.512243,-62.649128,L
5.7577105,-62.007015,L
7.236611,-59.65928,L
9.021919,-56.166878,L
8.210641,-56.97869,L
6.1322203,-58.604992,L
10.105249,-57.209595,L
9.590422,-59.770386,L
9.745185,-63.981388,L
6.0599823,-62.427776,L
8.395199,-56.814045,L
6.8905206,-59.930244,L
9.127783,-58.19936,L
10.137358,-64.00638,L
11.054299,-63.15828,L
8.328354,-65.36012,L
10.744114,-57.735226,L
9.251708,-60.1228,L
6.4336824,-65.59477,L
6.1746,-59.7895,L
8.497132,-56.22358,L
7.663917,-59.24061,L
9.858088,-62.930954,L
7.662612,-62.659508,L
5.5368896,-62.46826,L
8.41829,-56.908916,L
-37.31074,0.98722416,M
-37.921257,-3.5256782,M
-33.366302,1.051068,M
-38.735714,-3.900117,M
-36.071712,-0.9089583,M
-43.23283,-0.54119277,M
-37.68744,-4.322954,M
-35.977287,1.0705143,M
-37.827614,-4.2716546,M
-35.600567,1.3991598,M
-37.006172,-3.560042,M
-36.34884,-0.0196732,M
-38.22564,-4.6043544,M
-34.215443,2.5049326,M
-38.04801,-4.145019,M
-36.585564,1.823798,M
-37.146744,-3.3012578,M
-35.919037,1.5184257,M
-37.965317,-4.3692155,M
-38.307037,-0.4934971,M
-34.770996,1.8552158,M
-41.92034,1.4195218,M
-37.08101,-1.0903041,M
-37.55996,-4.015146,M
-36.251717,0.23026533,M
-41.773453,2.3271751,M
-35.989716,-0.76263094,M
-37.82944,-4.0728645,M
-35.293793,2.625966,M
-36.717457,-1.9581934,M
-43.062233,1.7588183,M
-36.342815,-0.35170853,M
-41.604298,1.6226546,M
-37.247875,-1.3544812,M
-33.713947,0.8146218,M
-42.53667,2.3829312,M
-36.8878,1.8816527,M
-41.75063,1.7537518,M
-37.84174,-0.45389992,M
-42.639336,2.294368,M
-35.994503,0.7008432,M
-41.760864,1.2807444,M
-34.351456,-0.40564743,M
-35.96332,-0.05343009,M
-42.735485,-0.56815016,M
-36.207886,-0.81865066,M
-37.924706,-0.8134911,M
-35.341057,2.606841,M
-38.629513,-1.8545706,M
-34.39344,0.9825926,M
-38.47211,-4.078843,M
-35.525635,1.9991057,M
-42.95843,1.2321607,M
-34.310474,-0.064402,M
-42.93362,1.3105254,M
-34.54685,-0.5885187,M
-35.96582,-0.15515846,M
-42.75485,0.050549895,M
-37.756996,-1.8536649,M
-42.992393,-0.055476382,M
-34.84128,2.0070558,M
-34.248318,2.0097492,M
-42.558075,-0.35045472,M
-38.105766,-1.4785976,M
-43.04369,1.583268,M
-36.10984,-1.9032913,M
-34.368793,2.3496985,M
-36.6037,-0.50219727,M
-43.14552,-0.6848677,M
-34.842106,-0.6738199,M
-42.357433,2.7684176,M
-37.545567,-0.36998108,M
-42.781506,1.3705815,M
-36.351578,-2.1351628,M
-37.371616,-3.4206069,M
-34.39877,1.621828,M
-41.85624,2.9771774,M
-36.90217,-0.3427073,M
-42.746822,1.5936006,M
-38.4501,-1.1743418,M
-41.400486,2.1159544,M
-35.342564,0.39718366,M
-41.809906,1.2428083,M
-34.54574,0.99699026,M
-38.389847,-3.6581523,M
-43.052334,-0.5833941,M
-37.918716,-2.107856,M
-36.002903,1.797099,M
-36.992954,-3.3820527,M
-34.732952,2.076199,M
-37.42189,-3.7938697,M
-43.39855,1.6915764,M
-35.201965,-1.0604823,M
-43.367012,1.8779323,M
-36.659904,-1.9172515,M
-43.319042,1.7602692,M
-36.30671,-0.77411664,M
-43.33885,1.7651274,M
-35.865402,-1.838076,M
-34.86747,2.6302154,M
-35.75651,-1.5911598,M
-43.229603,2.2653408,M
-36.208694,0.03275729,M
-25.389072,18.079521,N
-32.267418,23.129099,N
-25.503914,15.474069,N
-32.04138,23.795576,N
-25.744062,15.7165985,N
-28.304237,20.204391,N
-31.59482,25.772354,N
-28.073967,19.456886,N
-26.303469,17.348488,N
-29.505291,22.992668,N
-29.66835,25.04276,N
-26.421011,16.72859,N
-32.18316,24.496378,N
-26.530846,16.500385,N
-27.354628,16.697565,N
-29.207653,22.58893,N
-31.693153,23.918592,N
-26.029795,15.568577,N
-28.23849,20.938803,N
-29.51102,23.706192,N
-28.710627,20.057148,N
-32.250957,23.88335,N
-26.02312,15.286803,N
-26.797396,17.721619,N
-31.443272,25.763481,N
-28.761173,20.735321,N
-27.243113,18.67215,N
-25.994217,17.789303,N
-29.113026,22.448666,N
-29.745201,25.745825,N
-26.197603,17.298765,N
-29.287039,22.491812,N
-28.575357,22.37008,N
-26.01329,18.402061,N
-31.367659,25.455805,N
-26.024706,17.73037,N
-29.407036,23.031342,N
-28.033634,17.744534,N
-28.104467,21.308632,N
-29.339603,23.526793,N
-32.146282,23.880337,N
-25.457825,15.513611,N
-32.267242,24.020712,N
-26.447283,15.785111,N
-28.168476,20.228569,N
-31.692684,24.806284,N
-28.647167,19.97795,N
-31.616083,25.43003,N
-26.831387,18.00974,N
-31.780434,25.047983,N
-26.399155,17.849804,N
-32.2581,24.412436,N
-25.278082,15.514183,N
-27.709694,20.894438,N
-29.50279,23.959766,N
-27.365885,16.173277,N
-27.412354,20.44583,N
-31.280525,26.090715,N
-25.921862,16.52446,N
-31.886034,25.673136,N
-25.608946,15.387698,N
-26.066614,16.575554,N
-30.855583,26.464537,N
-31.840677,25.704182,N
-29.789108,23.350554,N
-29.638477,24.993092,N
-26.54513,15.846704,N
-27.730446,20.689821,N
-29.462389,22.960838,N
-29.627224,24.597727,N
-27.577778,18.35384,N
-27.6772,18.675352,N
-29.798378,19.766665,N
-25.857695,16.535107,N
-32.464947,24.897715,N
-29.057585,20.359196,N
-26.119665,14.762113,N
-28.60953,21.23851,N
-28.553537,19.43917,N
-27.449594,18.495396,N
-31.832767,25.68236,N
-25.952847,15.383323,N
-27.960056,19.80806,N
-31.802027,23.742983,N
-29.506853,23.791628,N
-28.108665,19.79057,N
-31.825132,25.380413,N
-29.806293,25.86732,N
-26.253119,16.212757,N
-25.557364,17.447243,N
-27.609129,21.023113,N
-32.41281,24.538454,N
-32.18796,23.67974,N
-27.567139,16.350872,N
-32.469795,24.47469,N
-29.03962,20.143873,N
-25.815145,15.407711,N
-28.359213,21.240503,N
-32.287525,24.78971,N
-26.94378,17.224894,N
-31.711872,25.734621,N
-16.91143,0.4314677,O
-18.02179,-0.32379344,O
-14.569197,5.956567,O
-16.518305,1.3916382,O
-19.038427,2.3005166,O
-18.92174,2.607376,O
-14.673657,6.2903414,O
-16.284857,1.0194114,O
-17.912348,-0.063869305,O
-19.348919,0.3000318,O
-19.055445,2.0935376,O
-14.476162,5.7202764,O
-14.361217,5.3588758,O
-16.12682,1.4400659,O
-16.3613,1.4278778,O
-14.95643,7.1281476,O
-14.00016,6.2842937,O
-16.074913,1.679782,O
-17.445059,6.1845765,O
-14.465112,6.333276,O
-14.471934,5.5732226,O
-17.171955,0.77338356,O
-19.016272,0.8333001,O
-17.906607,-0.3874869,O
-18.67439,2.1992803,O
-15.193829,1.4585153,O
-18.90851,1.9620159,O
-14.439642,5.9683857,O
-15.758376,1.1128907,O
-16.823547,0.922215,O
-16.629358,0.21796179,O
-17.929422,-1.3609036,O
-16.016985,7.3392596,O
-14.445885,5.1609516,O
-14.36207,1.0910069,O
-19.020447,2.9026268,O
-14.514581,0.86020344,O
-14.702635,7.0890245,O
-14.675645,5.2178187,O
-16.577576,1.1809617,O
-14.532516,5.2405634,O
-17.55483,-0.28103608,O
-14.865474,-1.4492635,O
-16.500076,1.0048318,O
-17.7918,-0.5364002,O
-19.552858,1.1990668,O
-16.152569,2.922942,O
-14.287808,0.92691976,O
-17.945633,-0.38228643,O
-19.544193,2.1721885,O
-19.506739,1.9534403,O
-15.465188,6.6131897,O
-14.882492,5.3954425,O
-15.563981,0.97171074,O
-15.27226,5.1188254,O
-16.602993,-1.5273188,O
-17.80519,-0.8330533,O
-16.904343,4.530461,O
-15.299516,5.156016,O
-15.432252,5.3553905,O
-16.318865,-0.82210565,O
-19.804724,2.0080287,O
-19.768295,2.3785267,O
-19.865534,2.407723,O
-17.392466,5.904006,O
-13.721525,0.6284448,O
-15.233937,4.890428,O
-19.980589,1.9753815,O
-19.730484,3.8221714,O
-19.872072,1.8225514,O
-15.606621,5.982556,O
-14.45448,-0.61985,O
-19.952297,0.3771739,O
-16.114624,6.523084,O
-17.21811,5.46349,O
-16.270756,-0.67419475,O
-20.27782,0.9316835,O
-15.616717,4.9207044,O
-16.18445,6.5542946,O
-14.19462,0.021725912,O
-16.388857,-0.76130545,O
-14.186579,0.03293182,O
-14.315409,0.10002339,O
-14.576679,-0.14056553,O
-14.561633,0.003552694,O
-20.274698,1.6178278,O
-19.786442,3.476153,O
-16.192783,6.515119,O
-14.066498,0.1565274,O
-18.692692,-0.73334384,O
-16.040197,5.523209,O
-19.952755,3.2923572,O
-20.250128,2.4386227,O
-16.028679,5.652446,O
-15.778376,5.250395,O
-14.661126,-0.0099166585,O
-16.676758,-0.9975454,O
-20.12422,2.4239867,O
-17.567366,5.800909,O
-13.5971985,0.4611096,O
26.658823,-37.984043,P
31.925508,-39.397976,P
27.432951,-43.058846,P
26.658087,-38.80276,P
26.632069,-38.401875,P
29.63659,-36.79959,P
33.063274,-39.25248,P
27.888042,-42.702366,P
26.492949,-36.878014,P
32.35403,-40.495052,P
28.019958,-42.494225,P
31.995255,-39.841335,P
28.750744,-40.181305,P
26.89789,-40.61209,P
25.655777,-42.290894,P
25.791523,-37.01063,P
29.572012,-36.566875,P
33.59152,-38.196636,P
29.488953,-40.304337,P
26.579367,-37.17808,P
26.538956,-36.62466,P
28.681377,-43.005783,P
29.73503,-40.30541,P
31.678062,-36.00661,P
32.32265,-37.18704,P
32.160046,-40.043144,P
32.153328,-40.0066,P
32.042755,-40.18336,P
26.214468,-42.414013,P
26.822449,-39.42042,P
27.019712,-41.57189,P
26.491198,-37.207466,P
28.67132,-35.74319,P
25.22341,-38.53381,P
33.5228,-38.091953,P
31.482645,-35.768887,P
31.171463,-35.188507,P
31.52005,-35.650475,P
31.213713,-35.042274,P
32.748142,-42.875572,P
26.97566,-40.2186,P
30.946138,-41.825283,P
31.98947,-40.646194,P
27.159212,-40.934967,P
26.404657,-36.563206,P
29.619936,-36.335518,P
32.43604,-39.545185,P
26.984045,-40.977654,P
25.78635,-37.212257,P
29.32636,-37.05768,P
25.539757,-38.77317,P
26.403101,-36.513332,P
29.326084,-39.48443,P
28.682114,-35.54461,P
27.546423,-35.852386,P
30.941494,-41.331097,P
31.340279,-41.766487,P
30.38982,-42.905125,P
32.462242,-42.403534,P
28.28608,-42.996292,P
31.054548,-41.055733,P
30.409164,-41.06619,P
30.567425,-41.20774,P
27.094881,-40.86728,P
26.822266,-40.115246,P
26.823666,-40.35944,P
29.483223,-34.711937,P
29.56147,-34.185574,P
32.470425,-36.162586,P
32.236446,-41.72629,P
27.174404,-40.885796,P
27.157604,-41.189327,P
31.033056,-34.73951,P
30.90575,-34.41064,P
31.448051,-41.481133,P
28.577599,-39.812305,P
29.653328,-34.400833,P
30.939426,-36.29642,P
28.98707,-38.729233,P
27.353022,-39.506607,P
27.357191,-41.065792,P
28.359135,-42.953575,P
26.462675,-37.562675,P
29.703438,-36.283962,P
33.08287,-38.348568,P
30.767653,-36.948223,P
30.903275,-34.668343,P
29.425182,-40.4462,P
31.543188,-42.246418,P
30.46869,-41.191685,P
28.876858,-38.78364,P
27.214006,-41.421314,P
28.493006,-40.420143,P
31.610619,-41.749363,P
27.844666,-43.25671,P
33.05222,-38.603874,P
31.316029,-42.298443,P
31.254532,-41.98948,P
29.12884,-41.27025,P
27.533684,-36.12589,P
30.129301,-34.730907,P
27.631607,-35.918446,P
32.191105,-37.521385,P
31.9719,-37.699814,P
29.397898,-35.209793,P
31.356579,-34.923332,P
29.961285,-35.79145,P
33.00435,-41.81495,P
30.086323,-36.543743,P
30.444166,-34.683514,P
32.896717,-38.103897,P
29.976227,-36.452965,P
33.54501,-38.398014,P
28.880922,-40.281452,P
26.590303,-42.66557,P
27.378435,-36.7989,P
32.4255,-36.058647,P
32.627266,-42.843548,P
26.653673,-42.865562,P
29.996721,-43.279533,P
31.62587,-35.360493,P
32.182526,-42.47136,P
27.06886,-40.256214,P
25.515703,-38.51721,P
32.422123,-39.63789,P
35.947815,5.521834,Q
38.403072,1.4111737,Q
36.170918,1.6824337,Q
34.72775,3.999996,Q
34.799843,4.4758906,Q
37.14001,2.5975685,Q
37.091362,0.6092836,Q
37.395096,0.23637454,Q
33.02555,6.560873,Q
34.743313,7.9040933,Q
33.039276,5.7650867,Q
34.926186,3.0082798,Q
37.239883,0.7586406,Q
36.667347,5.0466514,Q
37.974228,1.2690402,Q
35.517982,9.575471,Q
34.97807,9.187524,Q
34.92717,8.209847,Q
33.622753,6.3929257,Q
35.75378,9.745803,Q
36.974937,7.901667,Q
36.60009,7.4234567,Q
37.580624,8.051287,Q
37.92501,0.3412075,Q
35.790123,8.551713,Q
35.178795,8.202091,Q
34.82386,8.836244,Q
37.09634,8.100268,Q
34.558975,8.546257,Q
33.82267,5.4085064,Q
33.68257,6.2289095,Q
33.95433,32.495487,Q
37.09569,1.3104199,Q
36.216896,0.98736906,Q
37.998352,6.3008904,Q
37.11467,-0.27963686,Q
34.036186,5.1669397,Q
33.920387,5.8058233,Q
33.555134,4.522752,Q
34.49729,8.836399,Q
34.985706,8.050995,Q
33.64184,4.676817,Q
38.485283,1.2043065,Q
37.87051,6.4883895,Q
38.062057,0.22301197,Q
37.603172,2.1404212,Q
36.829838,4.6573644,Q
37.293327,8.125415,Q
32.424835,6.654063,Q
34.78949,7.872798,Q
34.903564,7.952226,Q
36.32937,7.5820727,Q
36.96086,7.1156435,Q
37.49429,4.794204,Q
37.561718,2.6512454,Q
37.49166,1.0543855,Q
33.951256,5.325135,Q
33.7337,6.4416075,Q
34.90493,3.1101627,Q
34.731857,4.3702755,Q
33.702675,5.6235065,Q
35.085007,4.575523,Q
37.50967,-0.35346806,Q
37.843876,5.756569,Q
37.263744,6.4410696,Q
35.473446,9.503281,Q
38.003735,1.5536808,Q
35.818855,3.444368,Q
37.902718,1.710189,Q
37.653545,0.23101014,Q
36.935654,-0.43291467,Q
33.661854,4.3447976,Q
35.580204,9.73365,Q
37.35889,6.7967634,Q
36.891163,5.901626,Q
38.46906,0.40666214,Q
37.793636,7.0311494,Q
34.463493,8.516694,Q
33.768764,5.597442,Q
37.91205,-0.15481335,Q
37.98049,0.38326338,Q
36.652363,1.5566012,Q
36.81158,1.527686,Q
38.03459,0.47249755,Q
37.996548,0.61178863,Q
37.39217,4.455984,Q
37.501934,2.4557395,Q
36.905197,6.720051,Q
37.7239,2.221502,Q
38.352783,1.2425187,Q
37.682186,1.8407112,Q
35.696766,8.447059,Q
34.874546,7.8377714,Q
35.634697,9.617136,Q
35.11263,9.745117,Q
37.182823,5.3040905,Q
37.325195,4.814962,Q
32.345097,7.160259,Q
34.33809,7.8023677,Q
34.336845,7.652224,Q
34.17786,5.773283,Q
35.736393,3.227693,Q
34.168655,5.029055,Q
-29.556011,-42.24048,R
-25.754992,-41.833214,R
-30.721123,-46.983337,R
-27.904661,-40.78586,R
-26.943287,-41.941235,R
-27.755224,-42.76008,R
-30.59843,-43.62524,R
-27.255447,-39.489277,R
-31.0348,-45.471725,R
-26.175165,-43.32064,R
-28.73276,-42.95259,R
-24.943453,-40.45956,R
-28.300455,-47.32778,R
-29.451784,-43.180965,R
-26.691463,-39.614822,R
-26.407948,-43.69199,R
-31.341589,-45.649086,R
-26.630547,-41.251217,R
-31.096878,-43.24603,R
-25.653357,-41.31299,R
-27.91037,-46.91432,R
-26.382378,-42.46608,R
-24.908825,-41.716717,R
-30.420132,-44.892857,R
-27.817083,-41.74636,R
-29.342981,-43.49947,R
-25.71088,-41.19534,R
-30.710642,-46.60134,R
-25.9897,-40.829605,R
-27.860573,-46.887524,R
-29.058521,-43.48577,R
-25.526499,-40.39646,R
-27.696613,-47.00622,R
-29.54928,-45.751064,R
-29.01831,-46.867493,R
-29.091925,-43.387154,R
-25.409088,-40.286446,R
-27.902569,-47.29502,R
-29.862158,-43.18402,R
-24.15289,-41.538258,R
-25.603395,-40.49973,R
-29.800972,-47.201653,R
-26.332993,-40.450684,R
-28.169922,-47.76623,R
-28.385193,-42.553143,R
-28.057798,-41.372597,R
-31.213491,-45.57736,R
-26.419916,-42.764782,R
-27.7834,-47.72659,R
-27.793396,-47.390083,R
-28.80087,-42.346268,R
-27.836819,-47.657402,R
-28.693506,-42.911983,R
-30.206678,-42.97724,R
-28.709429,-47.282627,R
-31.012264,-44.677753,R
-26.5033,-41.529083,R
-29.731514,-41.96939,R
-28.001593,-47.214924,R
-26.922892,-39.623684,R
-31.108606,-46.401512,R
-28.64283,-42.659775,R
-30.65125,-46.507168,R
-25.2822,-41.080944,R
-31.581156,-45.502525,R
-27.61657,-39.31116,R
-32.327152,-46.443382,R
-28.019936,-40.86951,R
-32.00683,-44.968414,R
-29.167105,-42.83705,R
-25.166443,-41.738045,R
-30.060673,-47.16035,R
-27.443377,-40.151253,R
-31.735115,-45.426006,R
-25.163172,-40.525085,R
-30.806688,-46.011356,R
-29.530499,-41.938396,R
-25.952785,-42.67075,R
-31.38544,-43.647934,R
-24.5398,-41.04872,R
-31.417816,-45.07828,R
-25.019928,-40.91145,R
-27.637714,-46.98221,R
-31.623783,-45.14614,R
-24.898172,-40.470917,R
-32.08923,-45.68765,R
-27.558966,-39.289135,R
-30.535713,-46.63592,R
-30.611797,-45.896957,R
-25.055647,-40.128918,R
-30.517925,-46.84103,R
-29.221512,-42.758522,R
-25.139894,-41.317265,R
-30.679138,-46.488403,R
-27.781065,-40.957172,R
-25.16454,-39.85548,R
-29.43275,-47.316402,R
-28.482641,-43.424145,R
-25.671888,-39.572666,R
-31.948679,-46.974583,R
-42.605305,-21.814074,S
-45.805977,-25.53578,S
-37.73688,-23.5962,S
-40.631817,-25.288754,S
-44.691807,-23.38309,S
-40.408592,-24.931658,S
-44.439373,-22.511103,S
-38.38169,-22.814161,S
-40.84611,-24.638453,S
-43.209053,-20.831644,S
-46.6611,-25.169165,S
-39.7607,-23.057495,S
-42.434387,-23.623425,S
-37.21094,-22.417284,S
-42.44858,-23.266832,S
-44.388924,-22.541729,S
-45.53365,-24.96942,S
-37.783325,-23.04823,S
-47.0961,-25.76847,S
-43.821934,-19.980074,S
-47.519196,-26.145262,S
-43.91398,-22.096697,S
-41.360653,-23.402184,S
-46.02279,-25.042889,S
-39.462486,-23.899506,S
-43.354656,-20.51379,S
-44.19948,-25.663414,S
-37.675907,-23.451813,S
-44.756214,-23.50581,S
-42.351234,-23.20813,S
-43.686443,-22.809801,S
-43.376038,-20.521614,S
-44.122383,-25.121687,S
-38.08837,-23.31672,S
-45.781857,-20.813005,S
-45.07102,-24.48665,S
-38.700764,-22.517391,S
-44.25693,-25.412226,S
-38.88997,-22.295519,S
-40.43694,-24.891754,S
-45.98746,-24.806946,S
-39.725113,-22.227316,S
-39.44583,-24.565691,S
-44.08499,-25.248207,S
-38.76794,-23.806923,S
-46.490078,-25.27031,S
-38.22557,-23.113834,S
-44.333286,-25.364462,S
-42.454388,-20.527086,S
-45.75585,-20.487686,S
-46.00258,-24.50627,S
-38.440544,-22.450502,S
-45.12928,-23.64364,S
-39.098663,-24.231222,S
-45.476727,-23.551083,S
-39.517715,-24.443914,S
-46.703423,-25.290321,S
-42.06095,-22.424196,S
-46.42455,-24.559296,S
-39.30164,-22.526787,S
-46.91299,-25.47805,S
-38.313698,-22.839132,S
-46.64369,-25.273676,S
-37.494034,-23.734314,S
-46.695934,-24.226364,S
-38.060406,-22.321554,S
-45.955723,-24.068926,S
-41.184563,-23.286482,S
-43.363792,-21.875542,S
-45.775772,-21.018108,S
-43.62403,-20.81306,S
-40.99325,-24.57181,S
-44.88487,-25.412333,S
-37.854515,-23.42588,S
-43.887085,-22.572468,S
-43.616684,-21.430864,S
-41.069214,-23.657362,S
-45.556732,-23.536386,S
-40.09354,-23.439093,S
-45.465336,-24.653696,S
-38.36312,-23.697886,S
-43.553776,-21.373724,S
-44.383118,-25.123753,S
-40.67131,-22.9268,S
-42.955936,-23.695774,S
-39.247448,-24.385315,S
-44.5614,-25.676924,S
-45.076176,-22.820225,S
-39.978374,-24.608028,S
-43.596245,-20.172255,S
-40.358814,-23.062698,S
-43.705368,-21.60797,S
-40.773926,-23.458063,S
-43.603256,-20.921783,S
-43.883076,-26.418049,S
-42.964706,-21.724104,S
-44.401703,-25.945644,S
-38.364494,-23.004019,S
-44.51187,-24.94312,S
-37.829636,-23.097101,S
-28.468727,44.104145,T
-30.12397,46.884907,T
-31.728268,42.40874,T
-30.698145,46.887547,T
-31.853231,43.9949,T
-32.428337,42.16994,T
-35.426964,39.282536,T
-35.563286,39.803684,T
-35.096977,39.32923,T
-35.50551,38.968327,T
-32.818542,42.54339,T
-32.863304,41.69648,T
-32.469868,43.833767,T
-30.79656,47.35186,T
-33.02053,41.950912,T
-30.746641,46.051365,T
-30.581161,46.40636,T
-31.908401,44.68648,T
-30.010033,44.02897,T
-32.25908,43.749447,T
-30.563065,47.505188,T
-33.904987,40.76575,T
-35.242268,40.120316,T
-33.92646,41.366947,T
-31.013641,46.351894,T
-31.118715,44.973,T
-32.661526,43.075787,T
-33.179993,42.904495,T
-35.006817,39.441494,T
-35.327168,39.43854,T
-34.82703,38.97213,T
-30.785395,47.62032,T
-35.18804,39.989895,T
-34.92385,40.27476,T
-29.322496,27.688007,T
38.575966,24.25926,T
-27.667822,45.422436,T
-29.214106,43.960712,T
-29.906942,46.895103,T
-29.839005,47.289673,T
-30.990805,43.02604,T
-34.460247,40.142654,T
-31.70948,41.14524,T
-31.45077,41.750343,T
-30.875265,45.237785,T
-28.633083,44.866528,T
-28.238153,45.013596,T
-28.83824,44.213375,T
-34.79496,39.49881,T
-31.384727,41.276314,T
-30.080732,43.392532,T
-28.951641,45.12205,T
-34.583374,39.094902,T
-28.881678,44.241726,T
-32.091393,44.243576,T
-28.784403,44.514435,T
-30.44345,44.41572,T
-30.075964,45.03123,T
-29.756334,46.745056,T
-30.228456,43.737732,T
-30.825212,43.421204,T
-34.568645,39.055817,T
-31.534761,44.903645,T
-29.250774,45.617664,T
-29.41936,45.600456,T
-34.064877,39.9179,T
-33.82073,40.516636,T
-29.250692,43.49306,T
-29.355368,46.663097,T
-32.441036,41.646675,T
-32.58507,43.358917,T
-33.82984,39.63786,T
-32.613758,42.551907,T
-34.290257,40.08081,T
-28.939919,42.13517,T
-28.379156,44.586838,T
-29.709791,47.04786,T
-34.336823,39.36847,T
-30.44454,43.720463,T
-33.98236,38.870293,T
-30.679585,43.50016,T
-28.307287,45.04194,T
-28.970238,46.745777,T
-29.031406,45.259003,T
-30.828747,40.63621,T
-32.456203,43.20897,T
-27.978159,42.569153,T
-27.99885,44.835545,T
-34.827126,38.7705,T
-30.864742,41.063847,T
-27.879517,45.53659,T
-27.661865,45.07856,T
-28.409365,42.601788,T
-33.779316,40.193897,T
-30.754725,43.339058,T
-31.170553,41.20665,T
-27.677425,44.419735,T
-28.712969,43.09686,T
-30.988546,40.993816,T
-31.352434,40.87285,T
-20.328995,-23.164585,U
-22.554043,-18.676594,U
-22.60815,-14.285394,U
-18.51229,-19.02761,U
-22.729347,-16.057579,U
-19.37334,-22.83806,U
-23.279762,-13.929521,U
-18.483551,-19.256948,U
-21.128513,-18.364183,U
-22.55274,-14.30892,U
-18.809298,-18.610102,U
-21.065985,-21.494265,U
-21.266918,-17.968216,U
-21.828012,-15.760877,U
-19.883226,-22.361588,U
-22.543976,-14.887955,U
-17.962925,-19.829235,U
-23.437395,-15.461038,U
-18.65952,-18.558794,U
-19.24561,-22.514267,U
-22.755192,-17.596598,U
-18.721857,-18.676126,U
-18.976978,-19.49337,U
-22.42039,-20.728588,U
-22.054312,-15.395819,U
-21.648342,-21.289997,U
-23.027163,-14.309912,U
-22.223246,-17.861654,U
-21.28755,-15.933637,U
-21.148336,-19.584848,U
-20.588865,-19.032911,U
-23.655554,-13.956169,U
-20.534666,-18.658499,U
-21.289219,-15.911783,U
-21.018805,-17.502604,U
-22.915909,-14.705847,U
-18.723936,-19.496288,U
-23.581856,-13.689432,U
-19.276026,-22.345991,U
-20.882528,-13.819524,U
-21.192167,-18.1023,U
-23.514814,-13.392702,U
-19.924223,-21.371212,U
-21.961432,-15.699009,U
-22.552551,-20.65278,U
-21.329643,-18.689245,U
-23.447704,-13.727967,U
-18.621902,-22.479147,U
