time_s,rep_01,rep_02,rep_03,rep_04,rep_05,rep_06,rep_07,rep_08,rep_09,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15
14.768,0.0908,0.0914,0.089,0.0776,0.1563,0.125,0.0817,0.0495,0.0957,0.1281,0.1671,0.1609,0.2901,0.164,0.1031
15.19,-0.0089,-0.0031,-0.008,-0.0152,0.0442,0.0231,-0.0029,-0.0296,-0.0217,0.0252,0.0602,0.0597,0.1718,0.0367,0.0081
15.612,-0.0887,-0.0758,-0.0749,-0.0953,-0.0279,-0.0542,-0.0789,-0.1008,-0.1099,-0.0754,-0.0236,-0.0293,0.0673,-0.0506,-0.0834
16.034,-0.1603,-0.1289,-0.1181,-0.1753,-0.0917,-0.1236,-0.1407,-0.1588,-0.1397,-0.1377,-0.0911,-0.0953,-0.0119,-0.1061,-0.1611
16.456,-0.1573,-0.1037,-0.1047,-0.1981,-0.0995,-0.1503,-0.1312,-0.1535,-0.1056,-0.1151,-0.11,-0.0863,-0.0095,-0.0806,-0.1278
16.878,-0.1138,-0.0716,-0.0852,-0.1499,-0.0667,-0.1165,-0.1023,-0.1043,-0.0528,-0.0734,-0.0754,-0.0547,0.0143,-0.0414,-0.0798
17.3,-0.0554,0.0047,-0.0137,-0.0841,-0.0362,-0.066,-0.041,-0.0408,0.0103,-0.0168,-0.0287,-0.0093,0.0541,0.0173,-0.0043
17.722,0.042,0.108,0.0874,-0.0004,0.0514,0.0105,0.0546,0.0462,0.0977,0.0654,0.0354,0.0646,0.1175,0.104,0.1009
18.143,0.1818,0.2566,0.2278,0.1164,0.1637,0.1172,0.1831,0.1831,0.2197,0.1878,0.1353,0.1727,0.2215,0.2409,0.2497
18.565,0.3884,0.5024,0.4623,0.2951,0.3307,0.3055,0.3802,0.3935,0.3842,0.3722,0.2828,0.3467,0.4041,0.4644,0.4872
18.987,0.7085,0.8687,0.8245,0.5704,0.5909,0.5759,0.6907,0.7166,0.6891,0.6686,0.5251,0.6362,0.7151,0.8807,0.925
19.409,1.2248,1.387,1.33,0.9909,1.0048,0.9879,1.1485,1.1999,1.1464,1.1121,0.9151,1.0794,1.1986,1.4464,1.5005
19.831,1.8443,2.043,1.9549,1.5528,1.5507,1.5354,1.7313,1.7941,1.7325,1.8257,1.4693,1.7408,1.8066,2.1272,2.1985
20.253,2.5511,2.7596,2.7613,2.2315,2.2367,2.1781,2.3937,2.4949,2.4676,2.4995,2.142,2.4191,2.5009,2.8837,2.9838
20.675,3.301,3.514,3.5266,2.9633,2.9366,2.8948,3.1183,3.2257,3.2051,3.2169,2.8711,3.2313,3.2395,3.6944,3.8131
21.097,4.1045,4.292,4.2886,3.7263,3.6871,3.6483,3.8702,3.9677,3.9379,4.1096,3.6169,4.0432,4.0256,4.5498,4.6581
21.519,4.8182,4.732,4.6128,4.4736,4.4185,4.3783,4.4144,4.4244,4.3977,4.4218,4.3674,4.4914,4.6097,4.7924,5.0405
21.941,4.3492,4.0165,3.8664,4.2496,4.1699,4.1473,3.8248,3.7729,3.7416,3.6927,4.2219,3.7848,3.9321,3.9466,4.2308
22.363,3.5013,3.2267,3.1014,3.394,3.4107,3.4135,3.0936,2.9903,2.9972,2.9381,3.4475,2.9863,3.0991,3.1052,3.388
22.785,2.7401,2.4907,2.3677,2.6717,2.6815,2.7004,2.3821,2.2811,2.2795,2.1966,2.6955,2.2062,2.2934,2.2925,2.5631
23.207,2.0276,1.7999,1.6959,1.9811,1.9923,1.8805,1.6644,1.6161,1.5822,1.3927,1.9576,1.4828,1.5078,1.5188,1.8192
23.629,1.3857,1.1782,1.0999,1.3535,1.3688,1.2742,1.0776,1.0377,0.9888,0.8063,1.2916,0.867,0.8331,0.875,1.1824
24.051,0.8744,0.7103,0.6743,0.843,0.862,0.7775,0.6241,0.5553,0.5256,0.4212,0.6928,0.3945,0.3101,0.3969,0.6857
24.473,0.5233,0.4069,0.3981,0.4846,0.4895,0.4509,0.326,0.2695,0.2203,0.1492,0.3093,0.0716,-0.0466,0.0787,0.388
24.895,0.2912,0.2053,0.2154,0.2597,0.2678,0.2368,0.109,0.0871,0.0275,-0.019,0.0665,-0.1386,-0.2888,-0.1331,0.1887
25.316,0.1305,0.0713,0.087,0.1088,0.118,0.0877,-0.0217,-0.0419,-0.1115,-0.1413,-0.1063,-0.2971,-0.4776,-0.2847,0.0462
25.738,0.0191,-0.0301,-0.0059,0.0004,0.0101,-0.0136,-0.1183,-0.1373,-0.2125,-0.2302,-0.2354,-0.4124,-0.5196,-0.4013,-0.0557
26.16,-0.0655,-0.1038,-0.0743,-0.0824,-0.0702,-0.0896,-0.1942,-0.2101,-0.263,-0.2969,-0.3323,-0.4171,-0.5556,-0.4923,-0.133
26.582,-0.1282,-0.1582,-0.1282,-0.1424,-0.1311,-0.1467,-0.2503,-0.2663,-0.3054,-0.3492,-0.4097,-0.4424,-0.5884,-0.5653,-0.1951
27.004,-0.1576,-0.1669,-0.1318,-0.1818,-0.1752,-0.183,-0.2687,-0.2774,-0.3199,-0.3263,-0.4592,-0.4507,-0.5989,-0.5216,-0.1954
27.426,-0.1019,-0.1022,-0.0678,-0.1428,-0.1475,-0.1315,-0.2166,-0.2219,-0.2655,-0.2709,-0.3653,-0.3476,-0.5327,-0.4159,-0.1283
27.848,-0.0271,-0.0285,0.0089,-0.0769,-0.0871,-0.0664,-0.1519,-0.1537,-0.1998,-0.1888,-0.268,-0.2432,-0.4722,-0.3142,-0.0494
28.27,0.0655,0.0663,0.1036,0.0054,-0.0101,0.0149,-0.0702,-0.0666,-0.1191,-0.079,-0.1988,-0.1223,-0.3627,-0.18,0.05
28.692,0.1885,0.1965,0.2346,0.1153,0.0891,0.1235,0.0416,0.0443,-0.0069,0.0633,-0.0563,0.0139,-0.2342,-0.0115,0.1892
29.114,0.3656,0.3829,0.4199,0.2648,0.2314,0.3023,0.2072,0.1893,0.1541,0.2834,0.1058,0.1925,-0.0744,0.2111,0.3899
29.536,0.63,0.6685,0.7013,0.4873,0.4408,0.556,0.4686,0.4995,0.4011,0.6004,0.3464,0.49,0.2182,0.5376,0.6927
29.958,1.0267,1.1548,1.14,0.849,0.7625,0.9333,0.8543,0.9133,0.7803,1.0654,0.7023,0.9176,0.7162,1.0055,1.1487
30.38,1.619,1.7372,1.7063,1.3416,1.2262,1.458,1.3974,1.4616,1.3904,1.6555,1.2663,1.4946,1.4723,1.6091,1.7625
30.802,2.2827,2.4116,2.3712,1.9729,1.8099,2.1014,2.0268,2.099,2.0258,2.4193,1.9289,2.2183,2.3391,2.3835,2.4852
31.224,3.0343,3.1412,3.0969,2.6615,2.4923,2.7907,2.794,2.8858,2.7162,3.1332,2.628,2.9393,3.1949,3.1689,3.3013
31.646,3.7974,3.9244,3.844,3.4103,3.222,3.508,3.5189,3.6052,3.458,3.8706,3.3767,3.73,3.9967,4.0061,4.1259
32.068,4.6806,4.8087,4.6107,4.1744,3.9497,4.2413,4.2748,4.3669,4.2108,4.6301,4.1221,4.4943,4.8038,4.8355,4.9992
32.489,5.5129,5.6169,5.4167,4.9664,4.7267,4.9936,5.0341,5.1452,4.965,5.4225,4.8932,5.2767,5.6353,5.6851,5.8651
32.911,6.327,6.4235,6.2156,5.7443,5.4852,5.7756,5.7999,5.9252,5.76,6.2315,5.673,6.0732,6.451,6.5478,6.7413
33.333,7.1567,7.2437,7.0258,6.535,6.2558,6.5529,6.6024,6.7119,6.5405,7.0494,6.4892,6.8834,7.2833,7.4332,7.6541
33.755,8.0014,8.076,7.8463,7.3364,7.0559,7.3772,7.4224,7.5241,7.3383,7.8518,7.2881,7.7031,8.158,8.3249,8.5559
34.177,8.8717,8.9457,8.7312,8.199,7.8497,8.2006,8.2097,8.3301,8.1464,8.6888,8.1161,8.5313,9.0118,9.2435,9.4716
34.599,9.7826,9.8332,9.5789,9.0237,8.6728,9.0116,9.0447,9.1672,8.9648,9.5082,8.9379,9.3687,9.8815,10.1591,10.4288
