time_s,rep_01,rep_02,rep_03,rep_04,rep_05,rep_06,rep_07,rep_08,rep_09,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15
16.456,6.3159,6.285,6.4758,5.2452,5.2358,5.5209,6.2492,5.6558,5.5918,5.9037,6.0551,5.9734,6.2112,6.7178,5.2257
16.878,8.4736,8.3733,8.6583,7.2621,7.2381,7.6651,8.3277,7.9746,7.614,7.957,8.1143,8.1024,8.3671,8.819,7.2835
17.3,10.7137,10.5749,10.9599,9.4101,9.3717,9.8977,10.6423,10.1391,9.7927,10.2773,10.4126,10.3676,10.6327,11.1416,9.4947
17.722,13.165,12.8717,13.3422,11.7235,11.6101,12.1548,13.0039,12.401,12.0414,12.5387,12.7611,12.6887,12.9247,13.435,11.7536
18.143,15.5466,15.6172,15.7517,14.0733,13.9366,14.5523,15.3693,14.7475,14.3686,14.8798,15.2092,15.0468,15.2855,15.8069,14.0676
18.565,18.0019,18.1221,18.2874,16.4947,16.3784,16.9614,17.8203,17.2098,16.7689,17.2893,17.6341,17.4796,17.7039,18.3285,16.4458
18.987,20.224,20.1944,20.0229,18.9429,18.837,19.4956,19.9015,19.6593,19.4937,19.7295,19.9171,19.8231,19.8251,19.7012,18.9071
19.409,18.7692,18.4692,17.8939,19.9605,19.9225,19.3569,18.1613,19.2384,18.9279,19.0046,18.6083,18.5751,18.2281,17.3425,19.5757
19.831,16.1119,15.951,15.4243,17.5598,17.3689,16.8424,15.6895,16.6685,16.4253,16.4998,16.1216,16.0256,15.6847,14.8809,17.1158
20.253,13.692,13.5426,12.9451,15.0216,14.8805,14.4181,13.172,14.2287,13.9349,14.068,13.7206,13.6243,13.2096,12.5225,14.6967
20.675,11.356,11.2082,10.6395,12.5755,12.509,11.7375,10.7925,11.9023,11.5956,11.6593,11.3993,11.2372,10.8727,10.2234,12.3431
21.097,9.0469,8.972,8.4142,10.2967,10.1576,9.4474,8.5764,9.6596,9.3366,9.1275,8.8826,8.9738,8.6648,7.7857,9.7558
21.519,6.9098,6.8389,6.2766,8.1068,7.9475,7.2987,6.4707,7.4392,7.0467,7.0023,6.7678,6.7788,6.564,5.6682,7.5586
21.941,4.7999,4.8044,4.3277,5.9731,5.8774,5.2319,4.4453,5.4165,5.0422,4.9694,4.8018,4.7948,4.6063,3.8056,5.537
22.363,3.0029,2.9746,2.6129,4.0179,3.9819,3.4228,2.7004,3.6046,3.2367,3.185,3.0014,2.9953,2.5553,2.2086,3.707
22.785,1.5376,1.474,1.1403,2.3318,2.3539,1.8501,1.2918,2.0766,1.6818,1.676,1.5608,1.5193,1.1846,0.933,2.1523
23.207,0.4042,0.3209,0.0776,1.0341,1.0431,0.6301,0.2296,0.8837,0.5064,0.5434,0.4272,0.4271,0.1618,-0.03,0.8891
23.629,-0.4954,-0.4838,-0.6908,0.0563,0.0341,-0.2314,-0.5402,0.0107,-0.368,-0.2858,-0.3523,-0.3527,-0.5648,-0.654,-0.027
24.051,-0.4741,-0.5476,-0.6519,-0.584,-0.6134,-0.5538,-0.5003,-0.3967,-0.6912,-0.451,-0.4679,-0.4849,-0.4589,-0.3063,-0.5307
24.473,0.3467,0.24,0.1309,-0.2031,-0.2195,0.1435,0.3095,0.2841,-0.0031,0.294,0.2971,0.2501,0.3577,0.5274,-0.0123
24.895,1.4525,1.3738,1.2682,0.7278,0.666,1.1263,1.3987,1.2589,0.9755,1.3448,1.3589,1.2583,1.4344,1.6669,0.8692
25.316,2.9073,2.8115,2.7538,1.9728,1.8944,2.4836,2.8394,2.5643,2.2911,2.7678,2.7398,2.6051,2.8514,3.3515,2.2578
25.738,4.6619,4.5417,4.5276,3.58,3.425,4.1333,4.5671,4.2619,4.0532,4.4516,4.507,4.3048,4.5831,5.1417,3.8316
26.16,6.7603,6.484,6.555,5.4564,5.3715,6.0222,6.5759,6.1543,5.9464,6.3719,6.4339,6.2036,6.7559,7.1778,5.7011
26.582,8.8811,8.8634,8.6796,7.4722,7.3803,8.1011,8.7548,8.2388,8.0146,8.4796,8.5222,8.3561,8.9282,9.3777,7.7162
27.004,11.1704,11.1497,10.9801,9.6887,9.55,10.288,11.0118,10.4191,10.1965,10.6636,10.7223,10.6164,11.1335,11.6005,9.8605
27.426,13.4864,13.46,13.4033,11.9292,11.8663,12.6292,13.3756,12.6896,12.7441,12.9854,13.0034,12.9198,13.4848,13.9342,12.4176
27.848,15.8799,15.8442,15.8598,14.2563,14.2673,15.0019,15.8361,15.0486,15.1734,15.409,15.475,15.357,15.8616,16.3156,14.8371
28.27,18.4815,18.2927,18.3341,16.7206,16.6738,17.4128,18.3659,17.4677,17.5947,17.8332,17.9762,17.7815,18.3648,18.7512,17.2347
28.692,20.224,20.1491,19.9152,19.179,19.1838,19.8024,19.8165,20.1919,19.8426,20.0144,20.0054,19.9161,19.7249,19.4114,19.6758
29.114,18.0812,18.1107,17.6225,19.6786,19.5244,18.8404,17.5958,18.7979,18.4495,18.4396,18.226,18.2877,17.3804,16.9513,18.7282
29.536,15.6036,15.555,14.6812,17.1831,16.9386,16.3567,15.0869,16.2463,15.9703,15.9304,15.691,15.8047,14.9166,14.531,16.2625
29.958,13.1048,13.1429,12.2451,14.6356,14.4894,13.8786,12.6405,13.7671,13.4818,13.5355,13.2579,13.321,12.4746,12.0578,13.8311
30.38,10.7892,10.8312,9.96,12.2493,12.1409,11.467,10.2786,11.4314,11.0804,11.223,10.8818,11.0165,10.1935,9.8026,11.4506
30.802,8.4787,8.5304,7.7724,9.9685,9.7937,9.2315,8.0674,9.1399,8.8527,8.9946,8.6719,8.6781,7.9878,7.6101,9.208
31.224,6.3755,6.4225,5.7028,7.7982,7.5953,7.0684,5.9838,7.0268,6.6667,6.8751,6.4974,6.5755,5.92,5.5031,7.0139
31.646,4.4011,4.4488,3.7137,5.7227,5.4913,5.0311,4.007,5.0502,4.6988,4.661,4.5267,4.6169,4.0246,3.6369,5.027
32.068,0.0,0.0,0.0,3.8267,3.6219,3.1928,0.0,3.3062,2.9124,2.9367,2.8029,2.8482,0.0,0.0,3.2574
