time_s,rep_01,rep_02,rep_03,rep_04,rep_05,rep_06,rep_07,rep_08,rep_09,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15
14.768,0.1071,0.113,0.0901,0.1401,0.0336,0.0771,0.2182,0.2011,0.2556,0.0912,0.1974,0.1502,0.1838,0.2272,0.1128
15.19,-0.0017,0.0,-0.009,0.0295,-0.0762,-0.0351,0.0973,0.0939,0.1273,0.0,0.0582,0.0482,0.0869,0.1131,0.0266
15.612,-0.084,-0.0887,-0.0773,-0.0689,-0.1411,-0.117,0.0,-0.0025,0.0244,-0.078,-0.0343,-0.0303,0.0108,0.0237,-0.0492
16.034,-0.1438,-0.168,-0.1167,-0.1228,-0.1606,-0.1717,-0.0876,-0.0593,-0.0484,-0.1306,-0.1084,-0.0822,-0.0668,-0.0514,-0.1045
16.456,-0.1083,-0.1713,-0.0937,-0.0854,-0.1055,-0.1406,-0.1158,-0.073,-0.0935,-0.1196,-0.1279,-0.0673,-0.1214,-0.112,-0.1035
16.878,-0.0399,-0.1233,-0.0437,-0.0128,-0.0459,-0.0838,-0.0625,-0.0263,-0.0725,-0.0705,-0.0686,-0.0157,-0.0754,-0.0642,-0.0543
17.3,0.0486,-0.0415,0.0744,0.0513,0.0435,0.0,0.009,0.0506,-0.0124,0.0028,0.0095,0.0525,-0.0033,0.0,0.0308
17.722,0.1674,0.0722,0.2232,0.16,0.1981,0.1108,0.0897,0.1424,0.0651,0.1053,0.0985,0.1446,0.0912,0.0728,0.14
18.143,0.3688,0.2188,0.4325,0.3303,0.4404,0.2783,0.2206,0.3005,0.1721,0.2816,0.2361,0.3115,0.2121,0.1861,0.3085
18.565,0.6709,0.4538,0.7531,0.6268,0.8263,0.5609,0.4184,0.5534,0.3561,0.5482,0.4435,0.5828,0.399,0.3628,0.5829
18.987,1.2003,0.8486,1.1972,1.0567,1.3297,0.9653,0.7316,0.9238,0.6342,0.9712,0.7973,0.9938,0.7236,0.6425,0.9824
19.409,1.7561,1.348,1.7497,1.6061,1.9035,1.4983,1.1833,1.4443,1.1231,1.5188,1.2691,1.5762,1.1865,1.0559,1.5382
19.831,2.3665,1.9065,2.4486,2.2005,2.5177,2.0824,1.7608,2.0498,1.6821,2.1368,1.8309,2.171,1.7346,1.5797,2.1345
20.253,3.0001,2.5116,3.0798,2.8504,3.2094,2.7054,2.3851,2.6959,2.2835,2.782,2.4297,2.7941,2.3401,2.2936,2.7557
20.675,3.6486,3.1422,3.7159,3.5013,3.8981,3.3693,3.0435,3.3453,2.9177,3.4384,3.0598,3.4371,2.9715,2.9195,3.3985
21.097,4.4112,3.7926,4.3571,4.2532,4.5741,4.1147,3.723,4.0077,3.5726,4.1054,3.7173,4.093,3.7019,3.5614,4.1415
