time_s,rep_01,rep_02,rep_03,rep_04,rep_05,rep_06,rep_07,rep_08,rep_09,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15
14.346,8.8141,8.8118,8.7813,8.6476,8.8328,8.8141,8.5277,8.5008,8.7135,8.8907,8.8184,8.6125,8.767,8.9217,8.9235
14.768,8.0356,7.9359,7.8539,7.6837,7.9983,8.3653,8.5817,8.6635,7.707,8.1062,8.4124,8.5056,7.8261,8.0936,8.2477
15.19,7.0613,6.9771,6.8563,6.6983,7.0175,7.3847,7.5909,7.6737,6.7168,7.1343,7.3632,7.5143,6.8265,7.1176,7.2601
15.612,6.0004,5.9906,5.8771,5.7448,5.9475,6.3116,6.6331,6.7031,5.7478,6.1812,6.405,6.5285,5.8764,6.1422,6.3035
16.034,5.0615,5.0259,4.8859,4.6907,5.0014,5.3642,5.6954,5.7618,4.8117,5.2062,5.4728,5.5788,4.953,5.1915,5.3579
16.456,4.1378,4.1269,3.9838,3.8004,4.0724,4.4596,4.6677,4.8442,3.9189,4.2744,4.5468,4.6682,4.0458,4.2845,4.421
16.878,3.2453,3.2278,3.0897,2.9412,3.2029,3.5808,3.7853,3.9234,3.0556,3.4022,3.5641,3.7558,3.1797,3.4113,3.5064
17.3,2.406,2.3768,2.2626,2.1079,2.3671,2.7071,2.902,3.0309,2.2067,2.5328,2.6851,2.8709,2.314,2.5653,2.658
17.722,1.596,1.5908,1.4157,1.3319,1.5509,1.7415,2.0767,2.1987,1.4197,1.7217,1.8652,2.035,1.5261,1.7396,1.8391
18.143,0.8698,0.8599,0.7224,0.5715,0.8327,1.0169,1.2798,1.4177,0.7087,0.9949,1.1158,1.2714,0.8109,1.016,1.0701
18.565,0.2925,0.2847,0.1707,0.0402,0.257,0.4138,0.6207,0.7236,0.1476,0.3972,0.4913,0.6103,0.2227,0.4117,0.4508
18.987,-0.1353,-0.1677,-0.2073,-0.2651,-0.1655,-0.0497,0.1023,0.0903,-0.2116,-0.0575,0.0097,0.0881,-0.186,-0.0365,-0.0197
19.409,-0.0105,0.01,0.0299,0.0532,-0.0068,-0.045,-0.1492,-0.2328,0.0904,-0.0249,-0.0914,-0.1811,0.0301,0.0139,-0.0888
19.831,0.4741,0.5034,0.5817,0.5824,0.4874,0.4328,0.2255,0.0997,0.62,0.4472,0.3496,0.2271,0.5377,0.4838,0.3562
20.253,1.119,1.1587,1.2379,1.2503,1.1439,1.0404,0.7842,0.6423,1.2861,1.1431,0.9551,0.8112,1.1824,1.1453,0.9627
20.675,1.8552,1.9319,1.9985,2.0181,1.9208,1.7663,1.4953,1.3332,2.0533,1.8801,1.669,1.519,1.9632,1.8815,1.7031
21.097,2.6791,2.7776,2.8158,2.8653,2.7395,2.5696,2.2785,2.1322,2.8742,2.7053,2.464,2.3363,2.781,2.6938,2.5016
21.519,3.4231,3.4366,3.4185,3.3519,3.4429,3.4046,3.1123,2.9801,3.4297,3.4749,3.3507,3.1747,3.438,3.4838,3.3548
21.941,2.899,2.7709,2.7339,2.5738,2.8359,3.2734,3.4039,3.3818,2.7048,3.0086,3.1816,3.2848,2.8045,2.9532,3.1809
22.363,2.015,1.9364,1.9123,1.7593,1.993,2.4251,2.572,2.5734,1.8571,2.1469,2.3389,2.411,1.9695,2.122,2.3309
22.785,1.2544,1.1758,1.1295,0.9873,1.2253,1.5822,1.7668,1.7594,1.101,1.3633,1.5236,1.6069,1.1938,1.3281,1.5051
23.207,0.5809,0.5123,0.4751,0.3519,0.5496,0.8651,1.0251,1.0039,0.4496,0.6777,0.8153,0.8832,0.5039,0.6536,0.7983
23.629,0.0515,-0.0151,-0.0432,-0.1463,0.0045,0.2548,0.3885,0.3509,-0.0618,0.1131,0.2159,0.2792,-0.0153,0.1147,0.2095
24.051,0.0,0.0,0.0,0.0,0.0,-0.1717,-0.0963,-0.1444,0.0,-0.237,-0.1994,-0.1866,0.0,-0.2121,-0.203
